text,label
ನಿಮ್ ನೃತ್ಯ ಶಾಲೆಲಿ ನನ್ ಮಗುವಿನ್ ಕಲಿಕೆಗ್‌ ಸಂಬಂಧಪಟ್ಟ್‌ಹಾಗೆ ಅಷ್ಟೆಲ್ಲ ಖರ್ಚ್ ಮಾಡಕ್ ನನ್ಕೈಲಾಗಲ್ಲ ಅಂದ್ರೆ ನಿಮ್ಗ್‌ಯಾಕ್ ಅರ್ಥನೇ ಆಗ್ತಿಲ್ಲ! ಶಾಲೆಯೋರು ನೃತ್ಯ ಕಲೆ ಅಂದ್ರೆ ದುಡ್ಡ್‌ ಮಾಡಕ್ಕಿರೋ ಒಂದ್‌ ದಾರಿ ಅನ್ಕೊಂಡ್ಬಿಟಿದೀರ ಅನ್ಸತ್ತೆ.,Disgust
ನೀವು ಬ್ಲೇಡ್ ಬದ್ಲಾಯ್ಸೋದ್ ಯಾಕ್ ಮರೆತ್ರಿ? ನೋಡಿ ಈಗ ನನ್ ಮುಖದಲ್ಲೆಲ್ಲ ದದ್ದುಗಳಾಗಿವೆ!,Anger
ಈಗೀಗ ಲಗ್ನದ್‌ ಖರ್ಚ್‌ ಎರ್ಡೂ ಕಡಿಯವ್ರು ಸಮಾಸಮಾ ನೋಡ್ಕೊಳಿಕತ್ತಾರ ಇದ್‌ ಖರೇನೆ ಭಾಳ ಛಲೋ ಪದ್ಧತಿ.,Happiness
ರಾಷ್ಟ್ರಗೀತೆ ಹಾಡ್ಲಿಲ್ಲ ಅಂತ ಯು.ಎಸ್. ರಾಜಕಾರ್ಣಿ ಒಬ್ರು ಅಮೆರಿಕದ್ ಮಹಿಳಾ ಫುಟ್ಬಾಲ್ ತಂಡನ ಸರ್ಯಾಗ್ ತರಾಟೆಗ್ ತಗೊಂಡ್ರು.,Anger
"ಅಂಗ್ಡಿಯೋರು ಆರಾಮಾಗ್ ಚೆಕ್ಔಟ್ ಆಗೋ ಥರ ವ್ಯವಸ್ಥೆ ಮಾಡಿರೋದು ಚೆನಾಗಿದೆ, ಅದ್ರಿಂದಾಗಿ ನಾನ್ ಬೇಗ ಹೊರ್ಟ್‌ಹೋಗಕ್ಕೆ ಸಾಧ್ಯ ಆಯ್ತು.",Happiness
ನನ್‌ ಮೊಬೈಲಲ್ಲಿ ಹಾಕೊಳಕ್ಕಾಗ್ದಿರೋ ಆ ಆಪ್‌ ಬಗ್ಗೆ ನೀನ್ ಆಗ್ಲಿಂದ ಹೊಗಳ್ತಾನೇ ಇರೋದು ನಂಗೆ ನನ್ ಗಾಯದ್‌ ಮೇಲ್‌ ಉಪ್ಪ್‌ ಸುರ್ದಂಗ್‌ ಆಗ್ತಿದೆ.,Anger
"ಧರ್ಮಗುರುಗಳು ವೈಜ್ಞಾನಿಕ ಸಂಶೋಧನೆ ಮತ್ತೆ  ಪರಿಣತಿನ ಕಡೆಗಣಿಸ್ತಿರೋ ರೀತಿ ನಿಜಕ್ಕೂ ಹೀನಾಯ್ವಾದ್ದು, ನಂಗಂತೂ ಭಾರೀ ಕಿರಿಕಿರಿ ಆಗತ್ತೆ ಇದೆಲ್ಲ ನೋಡ್ತಿದ್ರೆ.",Anger
"ನಮ್‌ ಟೀಮ್ನ್ಯಾಗ್ ಒಬ್ರು ಜಬರ್ದಸ್ತ್ ಕೆಲ್ಸಾ ಮಾಡ್ತಿದ್ರು, ಅವ್ರೇ ರಾಜೀನಾಮೆ ಕೊಟ್ಬಿಟ್ರು, ಹಿಂಗಾಗಿ ಒಂಥರಾ ಅಲ್ಲಿ ಭಣಭಣ ಆಗ್ಯಾದ ಮತ್‌ ಟೀಮೂ ಕಂಪನಿ ಮ್ಯಾಲಿನ್ ವಿಶ್ವಾಸೇ ಕಳಕೊಂಡದ.",Sadness
ಬ್ರಹ್ಮಾಂಡದ್ ಬಗ್ಗೆ ಪ್ರಾಯೋಗಿಕ್ವಾಗಿ ಸಾಬೀತ್‌ಪಡ್ಸ್‌ಬಹುದಾದ ಯಾವ್ದೇ ವೈಜ್ಞಾನಿಕ ಸಿದ್ಧಾಂತದ್‌ ಬಗ್ಗೆ ತಿಳ್ಕೊಂಡಾಗ್ಲೂ ನಂಗ್‌ ಭಾಳ ಆನಂದ ಆಗತ್ತೆ.,Happiness
ದುಬಾರಿ ಅಂಗ್ಡಿಲ್ ಷಾಪಿಂಗ್ ಮಾಡಕ್ ಹೋದಾಗ ನಂಗೊಂಥರ ಕೀಳರಿಮೆ ಆಗಿ ತಬ್ಬಿಬ್ಬಾಗ್ಬಿಡತ್ತೆ.,Fear
"ಬಸ್ಸಲ್ ಬಂದಿದ್ದು ತುಂಬಾ ಆರಾಮಾಗಿತ್ತು, ಎರಡು ಗಂಟೆಲಿ ತಲುಪ್‌ಬಿಟ್ಟೆ ನಾನು.",Happiness
ಇವತ್ತೇನ್ ಮಾಡ್ಬೇಕೂಂತ ನೀವ್ಬಂದು ನನ್ಹತ್ರ ಕೇಳ್ತಿದ್ದೀರಿ ಅಂದ್ರೆ ನಾಚ್ಕೆ ಆಗ್ಬೇಕು ನಿಮ್ಗೆ!,Disgust
"ನನ್ ಗೆಳ್ಯಾ ನನ್ ಕಾರ್‌ ಸರ್ವೀಸ್‌ ಮಾಡೋಕಂತ ಒಬ್ಬ ಒಳ್ಳೆ ಮೆಕಾನಿಕ್‌ನ ಹುಡುಕ್ಕೊಟ್ಟಿದ್ದ, ಅವ್ನು ತುಂಬಾ ಚೆನಾಗ್‌ ಕೆಲ್ಸ ಮಾಡ್ಕೊಟ್ಟಿದಾನೆ.",Happiness
"ಆ ಸಿನ್ಮಾ ಹಾಡನ್ನ ನೀವಿಷ್ಟ್‌ ಸೊಗ್ಸಾಗ್ ಹಾಡಿದ್‌ ಕೇಳಿ ನಂಗ್‌ ನಿಂತಲ್‌ ನಿಲ್ಲಕ್ಕಾಗ್ತಿಲ್ಲ, ನಿಜಕ್ಕೂ ಅದೆಷ್ಟ್ ಅದ್ಭುತ್ವಾಗ್‌ ಹಾಡಿದ್ರಿ, ಭಲೇ!",Surprise
ನನ್ ಹೊಸ ಮನೆಗೆ ಹೈ ಕ್ಲಾಸಾಗಿರೋ ವೈರಿಂಗ್‌ ಮಾಡಿಸ್ಬೇಕು ಅನ್ಕೊಂಡ್ರೆ ನಮ್ಮೂರಲ್ಲಿರೋ ಯಾವ್ ಅಂಗ್ಡಿಲೂ ಒಳ್ಳೆ ಆಯ್ಕೆಗಳೇ ಇಲ್ಲ.,Sadness
ನಮ್ ಶಾಖೆಲಿ ನಿಮ್ಗೆ ಕೆಟ್ಟ್ ಅನುಭವ ಆಗಿದ್ದಕ್ಕೆ ನಾನ್ ಕ್ಷಮೆ ಕೇಳ್ತೀನಿ. ಹೀಗಾಗಿದ್ದು ನಿಜಕ್ಕೂ ಆಶ್ಚರ್ಯ! ಯಾವತ್ತೂ ಈ ಥರ ಆಗಿರ್ಲಿಲ್ಲ. ಗ್ರಾಹಕ್ರಿಗೆ ಒಳ್ಳೆ ಸೇವೆ ಕೊಡ್ಬೇಕಂತ್ಲೇ ಎಷ್ಟೆಲ್ಲ ಶ್ರಮವಹಿಸ್ತೀವಿ ನಾವು!,Surprise
"ಪ್ರವಾಹಕ್‌ ಸಿಕ್ಕಿ ಹತ್ತಿ ಬೆಳೆಯೆಲ್ಲ ನಾಶ ಆಗೋಗಿದೆ, ಇದ್ರಿಂದಾಗಿ ನಮ್ ಜವಳಿ ಉದ್ಯಮಕ್ಕೆ ಕಚ್ಚಾ ವಸ್ತು ಸಮಯಕ್ ಸರ್ಯಾಗಿ ಪೂರೈಕೆ ಆಗತ್ತೋ ಇಲ್ವೋ ಅಂತ ನಂಗ್‌ ಆತಂಕ ಕಾಡ್ತಿದೆ.",Fear
"ನಂಗೆ ಟೆನಿಸ್ ಎಲ್ಬೋ ಆಗಿದೆ, ತೋಳಿಗೆ ಜಾಸ್ತಿ ಒತ್ತಡ ಹಾಕ್ಬಾರ್ದು ಅಂತ ಡಾಕ್ಟ್ರು ಹೇಳಿದಾರೆ.",Sadness
ನಾನ್ ಹೋಗ್ಬೇಕಾಗಿರೋ ಜಾಗಕ್ಕೆ ಆಗ್ಲಿಂದ ಒಂದೇ ಸಮ್ನೇ ತಪ್ತಪ್ಪಾಗೇ ದಾರಿ ತೋರಿಸ್ತಿದೀಯಲ ನೀನು! ನಿಂಗೇನಾದ್ರೂ  ಹುಚ್ಚ್-ಗಿಚ್ಚ್‌ ಹಿಡೀತಾ ಏನ್ಕಥೆ?,Anger
"ನಾವು ಟ್ಯಾಕ್ಸಿ ಜೀಪ್‌ ಭರ್ತಿ ಜನ ತುಂಬ್‌ ಹೋದಾಗ ಡ್ರೈವರ್‌ಗೋಸ್ಕರ ಹುಡುಕ್ತಿದ್ವಿ, ಆಮೇಲ್ನೋಡುದ್ರೆ ಒಳಗ್ಬರಕ್ ಜಾಗ ಇಲ್ದೇ ಜೀಪಿಂದಾಚೆ ನೇತಾಡ್ತಾ ಇದ್ದೋರೇ ಡ್ರೈವರ್‌ ಅಂತ ಗೊತ್ತಾಗಿ ನಕ್ಕೂ ನಕ್ಕೂ ಹೊಟ್ಟೆ ಹುಣ್ಣಾಯ್ತು ನಂಗಂತೂ.",Happiness
"ವಾಹ್! ಈ ಬಾಡ್ಗೆಮನೆಲಿರೋ ಸ್ಮಾರ್ಟ್ ಹೋಮ್‌ ಫೀಚರ್‌ಗಳು ನಾನ್‌ ಅನ್ಕೊಂಡಿದ್ಕಿಂತ ಒಂದ್‌ ಕೈ ಮೀರೇ ಇವೆ. ನಾನ್‌ ಬರೀ ಚಪ್ಪಾಳೆ ಹೊಡ್ದ್ರೆ ಸಾಕು, ಝಗ್ಗ್‌ ಅಂತ ಲೈಟ್‌ಗಳ್‌ ಹತ್ಕೊಳದ್‌ ನೋಡಕ್ಕೊಳ್ಳೆ ಮಾಯಾಬಜಾ಼ರ್‌ ಥರ ಅನ್ಸತ್ತೆ!",Surprise
ಅಭ್ಯಾಸ ತರ್ಗತಿ ಸಮ್ಯದಲ್ ನನ್ ಮಗುವಿನ್  ವಿಚಿತ್ರ  ವರ್ತನೆ ನೋಡ್ದಾಗ  ನಂಗ್  ನಿರಾಸೆ ಆಯ್ತು.,Sadness
"ಈ ಹಳೇ ಕುರ್ಚಿಗಳ್‌ ಬೆಲೆ ಗೊತ್ತಿಲ್ದೆರೋ, ಅವ್ಗಳು ಎಷ್ಟ್‌ ಅಪರೂಪ್ದವು ಅಂತ ಅಂದಾಜಿಲ್ದಿರೋ ಗಿರಾಕಿಗಳ್‌ ಸಿಕ್ಕಾಗ ತುಂಬಾ ಕಿರಿಕಿರಿ ಆಗ್ಬಿಡತ್ತೆ ನಂಗೆ.",Anger
"ಈ ದವಾಖಾನಿಯವ್ರ್‌ ಇನ್ನೊಂದ್ ಬೆಡ್ಡಿಗಿ ಬ್ಯಾರೆ ಚಾರ್ಜ್‌ ಅಂತ ಹೆಚ್‌ ರೊಕ್ಕಾ ತೊಗೊಳಿಕತ್ತಾರ ಅಲ್ಲಾ ಅದ ಮೊದ್ಲೇ ಹೇಳಬೇಕಲಾ ಅವ್ರ್‌, ನಂಗೀಗ್‌ ರೇಗ್ಲಿಕತ್ತದ.",Anger
ನಂಗೇನೋ ಆ ದೊಡ್‌ ವಜ್ರದ್‌ ಮ್ಯಾಲ್‌ ಆಸಿ ಖರೇ ಆದ್ರ ಕಿಸದಾಗ್‌ ಅಷ್ಟ್‌ ರೊಕ್ಕಿಲ್ಲಾ.,Sadness
ಒಂದ್ ಕಂಪ್ನಿ ಸಿ.ಇ.ಒ. ಅವ್ರ್ ಕೈಕೆಳಗ್‌ ಕೆಲ್ಸ ಮಾಡ್ತಿರೋರ್ಗೆ ಜಾಸ್ತಿ ಹಣ ಸಿಗೋ ಹಾಗಾಗ್ಲಿ ಅಂತ ತಮ್‌ ಸಂಬ್ಳನೇ ಕಡ್ಮೆ ಮಾಡ್ಕೊಂಡಿದ್ದ್ ಕೇಳಿ‌ ನಂಗ್‌ ಇಷ್ಟ್‌ ಒಳ್ಳೆ ಜನನೂ ಇರ್ತಾರಾ ಅಂತ ಬೆರಗಾಯ್ತು.,Surprise
ನನ್‌ ಕುಟುಂಬ್ದೋರು ನನ್ನಿಂದ ಎಷ್ಟೊಂದೆಲ್ಲ ನಿರೀಕ್ಷೆ ಮಾಡ್ತಾರಂದ್ರೆ ಅದ್ರ್‌ ಬಗ್ಗೆ ಯೋಚಿಸ್ದಾಗೆಲ್ಲ ಮನ್ಸ್ ಭಾರ ಆಗಿ ಉಸ್ರು ಕಟ್ಟತ್ತೆ ನಂಗೆ.,Sadness
ಕಂಪನಿ ಕಾರ್ಯಕ್ರಮ್ದಲ್ಲಿ ನಾನ್ ವೇದಿಕೆ ಮೇಲ್ ನಿರೂಪಣೆ ಮಾಡ್ಬೇಕು ಅಂತಾಗಿರೋದು ನಂಗೀಗ್ಲೇ ಕಾಲೆಲ್ಲ ನಡಗ್ತಾ ಇದೆ.,Fear
ವಿಕ್ರಮ್! ಇವತ್ ನೀವು ವೇದಿಕೆಲಿ ತುಂಬಾ ಆತ್ಮವಿಶ್ವಾಸ್ದಿಂದ ಮಾತಾಡಿದ್ರಿ!,Surprise
ಇವತ್‌ ಕೊಟ್ಟಿರೋ‌ ರಾಶಿ ಹೋಮ್‌ವರ್ಕ್‌ ನೋಡ್ತಿದ್ರೆ ನಂಗಂತೂ ಅದ್ನ ಮುಗ್ಸಕ್ಕಾಗತ್ತೋ ಇಲ್ವೋ ಅಂತ ತಲೆಬಿಸಿ ಆಗ್ತಿದೆ.,Fear
ತೆರಿಗೆ ಫೈಲಿಂಗ್‌ ಇಷ್ಟೊಂದ್ ಗೊಂದಲಮಯವಾಗಿರತ್ತೆ ಅಂತ ನಾವ್ ಅನ್ಕೊಂಡಿರ್ಲಿಲ್ಲ!,Disgust
ಕೇಂದ್ರೀಯ ಬ್ಯಾಂಕಿನ್ ಬಡ್ಡಿದರ ನಿರ್ಧಾರ ಆಗ್ಬೇಕಿದ್ದಿದ್ದು ಇನ್ನೂ ಇತ್ಯರ್ಥ ಆಗ್ದೇ ಇರೋದು ನಂಗ್ ಸ್ವಲ್ಪ ಆತಂಕ ಆಗ್ತಿದೆ.,Fear
"ಹೇ ಪ್ರಣವ್, ಈ ಕ್ಲಬ್ಬಲ್ಲಿ ಸ್ಟ್ಯಾಗ್ ಎಂಟ್ರಿಗೆ ಅವ್ಕಾಶ ಇದೇಂತ ನಿಂಗೊತ್ತಾ? ಅಂದ್ರೆ ಇದ್ರೊಳಗ್‌ ಹೋಗಕ್ಕೆ ನಾವು ನಮ್‌ ಪಾರ್ಟ್ನರ್ಸ್‌ನ ಕರ್ಕೊಂಡ್ಬರ್ಬೇಕಿಲ್ಲ, ನಾವ್‌ ಒಬ್ಬೊಬ್ರೇ ಹೋಗ್ಬಹುದು!",Surprise
"ಸೆಕೆಂಡ್ ಹ್ಯಾಂಡ್ ಬೈಕ್ ತಗೊಂಡಿದ್ದು ಒಳ್ಳೇದಾಯ್ತು ಅನ್ಕೊಂಡಿದ್ದೆ, ಆದ್ರೆ ಅದ್ರ್ ಮೇಂಟೆನನ್ಸ್‌ಗೆ ಬೈಕಿಗ್ ಕೊಟ್ಟಿದ್ದಕ್ಕಿಂತ ಎರಡ್ರಷ್ಟ್ ಜಾಸ್ತಿ ದುಡ್ ಕೊಟ್ಟಿದ್ದಾಯ್ತು.",Sadness
"ಸ್ಯಾನ್‌ ಫ್ರಾನ್ಸಿಸ್ಕೋದಲ್ಲಿ ಒಂದ್ ಅಂಗ್ಡಿಲಿ ‌ಕಸ್ಟಮರ್ಸ್‌ ಥರ ಬಂದು ಮೆಲ್ಲಗ್‌ ಯಾರ್ಗೂ ಗೊತ್ತಾಗ್ದ್‌ಹಾಗೆ ಕಳ್ತನ ಮಾಡ್ತಿದ್ದೋರ್ನ ಅಂಗ್ಡಿಯೋನು ನೋಡುದ್ರೂ ಏನೂ ಹೇಳ್ಲಿಲ್ಲ, ಅವ್ರನ್ನ ತಡ್ಯೋಕ್‌ ಹೋದ್ರೆ ಎಲ್ಲಿ ಹೊಡ್ದಾಟ, ರಂಪ ಆಗತ್ತೋ ಅಂತ ಭಯ ಆಗಿತ್ತು.",Fear
ಭಾರತದ್ ಪರಿಸ್ಥಿತಿಲಿ ಇಷ್ಟೆಲ್ಲ ಬದ್ಲಾವಣೆ‌ ಆಗ್ತಿರೋದ್‌ ನೋಡ್ತಿದ್ರೆ ನಂಗೆ ನಮ್‌ ದೇಶ್ದಲ್ಲಿ ಇನ್ಮುಂದೆ ಎಲ್ಲ ಒಳ್ಳೇದೇ ಆಗತ್ತೆ ಅನ್ನೋ ನಂಬ್ಕೆ ಹುಟ್ತಿದೆ.,Happiness
ಸಾಕುಪ್ರಾಣಿಗಳ್ನ ಸಾಕಿರೋರಲ್ಲಿ ನಿಮ್ಥರ ಭಾವಪೂರ್ಣರಾಗಿರೋ ಮತ್ತೆ ಬದ್ಧತೆಯಿರೋರ್‌ ಜೊತೆ ಕೆಲ್ಸ ಮಾಡೋಕೆ ಯಾವತ್ತೂ ಸಾರ್ಥಕ ಅನ್ಸತ್ತೆ.,Happiness
ನಾನ್‌ ನನ್‌ ಫೋನ್‌ನ ಬೀಳ್ಸಿದ್ಮೇಲೆ ಅದ್ರ್‌ ಸ್ಕ್ರೀನ್‌ ಎಷ್ಟ್ರಮಟ್ಟಿಗ್‌ ಒಡ್ದ್‌ಹೋಗಿದೆ ಅಂದ್ರೆ ಇನ್ನದ್ನ ರಿಪೇರಿ ಮಾಡ್ಸಕ್‌ ಅದೆಷ್ಟ್‌ ದುಡ್ಡ್‌ ಖರ್ಚಾಗತ್ತೋ ಅಂತ ಗಾಬ್ರಿ ಆಗ್ತಿದೆ.,Fear
"ಏನ್‌ ಅನ್ಯಾಯ್‌ ಇದಂತೀನಿ, ದವಾಖಾನಿ ಖರ್ಚ್ ಹಿಂಗ್ ಜಾಸ್ತಿ ಆದ್ರ ಯಲ್ಲಾರ್ಗೂ ದವಾಖಾನಿಗ್‌ ಹೋಗ್ಲಿಕ್ಕ ಹೆಂಗಾಗ್ತದ.",Anger
"ನಾನ್‌ ಯಾರ್ಜೊತೆ ಸೇರ್ಕೊಂಡ್ ಒಟ್ಗೆ ಕೆಲ್ಸ ಮಾಡ್ಬೇಕಿತ್ತೋ ಅವ್ನ್‌ ಹಾಗ್ಮಾಡೋಕ್‌ ಒಪ್ಕೊತಾನೇ ಇಲ್ಲ, ಏನೇನೋ ನೆಪ ಹೇಳೋದ್‌ ಕೇಳ್ತಿದ್ರೆ‌ ನಂಗ್‌ ಕೋಪ ನೆತ್ತಿಗೇರ್ತಿದೆ.",Anger
ಇಶ್ಶೀ! ಊಟ ಮಾಡೋ ಮೊದ್ಲು ಕಡೇಪಕ್ಷ ಅಷ್ಟ್‌ ಕೊಳಕಾಗಿರೋ ನಿಮ್ ಕೈಗಳ್ನಾದ್ರೂ ತೊಳ್ಕೊಂಡ್‌ ಬರ್ಬಹುದಿತ್ತು ನೀವು.,Disgust
"ಹೋಟೆಲ್ ರಿಸೆಪ್ಷನ್ನೋರು ಕೆಲ್ವೇ ಗಂಟೆಲಿ ನನ್ ಬಟ್ಟೆ ಒಗ್ದು, ಒಣಗ್ಸಿ, ಮಡ್ಚಿನೂ ಕೊಡ್ತೀವಿ ಅಂತ್ ಹೇಳ್ದಾಗ ನಂಗ್ ನಿಜ್ವಾಗ್ಲೂ ಆಶ್ಚರ್ಯ ಆಯ್ತು. ಬರೋ ಅತಿಥಿಗಳ್ಗೆ ಇವ್ರು ಏನೆಲ್ಲ ಭರವಸೆ ಕೊಡ್ತಿದಾರೆ ಅನ್ನೋದು ಲಾಂಡ್ರಿಯೋರಿಗ್‌ ಗೊತ್ತೋ ಇಲ್ವೋ ಅಂತ ನಂಗ್‌ ಸಂದೇಹ ಬರ್ತಿದೆ.",Surprise
"ನನ್‌ ಕುಟುಂಬ್ದೋರ್ನೆಲ್ಲ ಕಳ್ಕೊಂಡ್ಮೇಲೆ ನಂಗೀಗ ಜೀವನ್ದಲ್ಲಿ ಏನೂ ಉಳ್ದಿಲ್ಲ, ಮನೆ-ಮನ್ಸೆಲ್ಲ ಖಾಲ್ಕಾಲಿ ಆಗೋಗಿದೆ.",Sadness
"ಆ ಗಿರಾಕಿ ಜೊತಿಗಿ ಕೆಲ್ಸಾ ಮಾಡ್ಬೇಕಂತ ನಾ ಗಾಳ್ಯಾಗ್‌ ಗೋಪ್ರಾ ಕಟಗೋತ ಕೂತಿದ್ದೆ, ಆ ಕಾಂಟ್ರಾಕ್ಟೇ ಮುರದ್‌ ಎಲ್ಲಾ ಖಾಯಷ್‌ ಹಾಳಾದ್ವು.",Surprise
ಒಬ್ ನೌಕರಗ್ ಅಪಘಾತ್ ಆಗ್ಯಾದಂತ ಸುದ್ದಿ ಬಂತ್‌ ಕೇಳಿ ಆಫೀಸ್‌ನ್ಯಾಗ ಒಂಥರಾ ಮಬ್ಬ್‌ ಕಳಾ ಬಂದದ.,Sadness
"ಓ ದೇವ್ರೇ! ನನ್ಹತ್ರ ಈಗ ಅಷ್ಟ್ ದುಡ್ಡೇ ಇಲ್ಲ‌, ನಾನ್ ನನ್ ಪರ್ಸ್ ತಂದಿದೀನಿ ಅನ್ಕೊಂಡಿದ್ದೆ. ಆದ್ರೆ ಇಲ್ಲ.. ಈಗ್‌ ಹೇಗಪ್ಪ ಇದ್ಕೆಲ್ಲ ದುಡ್ಡ್‌ ಕೊಡೋದು?",Fear
ಅಯ್ಯೂ! ನನ್ ಅನಾನಸ್ ಜ್ಯೂಸಲ್ಲಿ ಸತ್ತೋಗಿರೋ ಜೇಡ ಇದೆ.,Disgust
ಮಹಿಳಾ ಸಿಬ್ಬಂದಿ ಜೊತೆಗೆ ಒಬ್ಬ ಗ್ರಾಹಕ ಸರಸ ಆಡೋ ಮೆಕ್‌ಡೊನಾಲ್ಡ್ ಜಾಹೀರಾತು ಅಶ್ಲೀಲ್‌ವಾಗಿದೆ ಮತ್ತೆ ಹೆಣ್ಮಕ್ಳನ್ನ ವಸ್ತು ಅನ್ನೋ ಥರ ತೋರ್ಸಿದಾರೆ ಅದ್ರಲ್ಲಿ.,Disgust
"ನೀವ್  ಸಮ್ಯಕ್ ಸರ್ಯಾಗಿ ಕೆಲ್ಸಕ್ಕೆ  ಬರಲ್ಲ  ಮತ್  ನಿಮ್ಮನ್ ಕರ್ದಿರೋ ಮೀಟಿಂಗ್ಗೂ  ಹೋಗಲ್ಲ,   ಇದು  ನಿಮ್ಮಿಂದ ಆಗ್ತಿರೋ ಬೇಜವಾಬ್ದಾರಿತನ ಆಗಿದೆ.",Anger
ಸಣ್  ಪುಟ್  ಮೂಲೆಗೂ ಗಮನ ಕೊಟ್ ಕೆಲ್ಸ ಮಾಡ್ಬೇಕು ಅಂತ ನಾನ್ ಮೊದ್ಲೇ ಹೇಳಿದ್ದೆ ಆದ್ರೆ ಕೆಲವ್ ಕಡೆ ವರ್ಸೆ ಇಲ್ಲ  ಇನ್ ಕೆಲವ್ ಕಡೆ ದೂಳು ಹಾಗೆ ಇದ್ದಿದನ್ ಕಂಡ ನಂಗ್  ಸಿಟ್  ಬಂದ್ ಹೋಯ್ತು.,Anger
ಕಾರ್ಪೊರೇಟ್‌ ಕಂಪ್ನಿಗಳು ತೆರಿಗೆ ತಪ್ಸೋಕೆ ಸರ್ಕಾರ ಅವ್ಕಾಶ ಕೊಡ್ತಿರೋದು ಅನ್ಯಾಯದ್‌ ಪರಾಕಾಷ್ಠೆ.,Anger
"ನಾನು ಕ್ರೂಸ್ ಲೈನರಲ್ಲಿ ಒಂದ್ವಾರ ಕಳ್ದೆ, ಸಮುದ್ರದ್‌ ತಂಗಾಳಿ ನನ್ ಮುಖದ್ಮೇಲ್ ಬೀಸ್ತಾ ಇರೋ‌ವಾಗ್ ಸಿಗೋ ಸುಖಕ್ಕಿಂತ ಬೇರೆ ಆರಾಮ ಇಲ್ಲ ಅನ್ನಿಸ್ಬಿಡ್ತು.",Happiness
"ಇವತ್ತಿಲ್ಲಿ ಎಷ್ಟೊಂದ್‌ ಜನ, ಗೌಜಿ ಇದ್ರೂ ನಾವ್‌ ಆರ್ಡರ್‌ ಮಾಡಿದ್ ತಿಂಡಿ ಇಷ್ಟ್‌ ಬೇಗ ಟೇಬಲ್ಲಿಗ್‌ ಬರತ್ತೆ ಅಂತ ನಾನ್‌ ಅನ್ಕೊಂಡೇ ಇರ್ಲಿಲ್ಲ.",Surprise
ಈಗಾಗ್ಲೇ ಬಳ್ಸಿರೋ ಪುಸ್ತಕಗಳ್ನ ಮಾರಾಟ ಮಾಡೋ ಬಗ್ಗೆ ಆ ಅಂಗ್ಡಿಯೋರ್‌ ಹತ್ರ ಕೇಳಕ್ಕೆ ಅದೇನೋ ಒಂಥರ ಭಯ ನಂಗೆ.,Fear
ಗ್ಯಾಸ್ ಸಿಲಿಂಡರ್ ಡೆಲಿವರಿ ಬಾಯ್ ಹೇಳಿದ್ ಸಮ್ಯಕ್  ಸರ್ಯಾಗ್  ಬರ್ಲಿಲ್ಲ  ಅಂತ ಅವನ್ ಮೇಲೆ ಸಿಟ್ ಬರ್ತಾ ಇದೆ.,Anger
ಎರಡ್ ಸರ್ತಿ ಚಾರ್ಜ್ ಮಾಡಿದ್ರು ಒಂದೇ ಡೆಲಿವರಿಗೆ ನಂಗ್ ಅಂತ್  ಗೊತ್ತಾದಾಗ್  ನಂಗ್ ಆಶ್ಚರ್ಯ ಆಯ್ತು.!,Surprise
ಕೆಟ್ಟ್‌ ಹವಾಮಾನ್ದಲ್ಲಿ ಮಳೆಮೋಡ್ಗಳ್‌ ಮಧ್ಯೆ ನಮ್‌ ವಿಮಾನ ಗಡಗಡಾಂತ ಅಲ್ಲಾಡ್ತಾ ಹೋಗ್ವಾಗ ನಂಗ್‌ ಜೀವ ಬಾಯ್ಗ್‌ ಬಂದಂಗಾಗಿ ಕುರ್ಚಿ ಕೈನ ಗಟ್ಯಾಗ್‌ ಹಿಡ್ಕೊಂಡ್‌ ಕೂತ್ಬಿಟಿದ್ದೆ.,Fear
"ನಾನೊಂದ್ ಸಿನ್ಮಾದಲ್ಲಿ ಸ್ವಲ್ಪನೂ ನೀಟಾಗಿಲ್ದಿದ್ ಆಸ್ಪತ್ರೆ ನೋಡ್ದೆ, ಪಾಪ ಬಡತನ್ದಲ್ಲಿರೋ ರೋಗಿಗಳೆಲ್ಲ ಅಂಥಲ್ಲೇ ಹೋಗ್ತಾರಲ ಅಂತ ಬೇಜಾರಾಗೋಯ್ತು.",Sadness
ಬೇಕ್ರಿಯೋರು ನನ್ ಹುಟ್ಹಬ್ಬದ್ ಕೇಕ್‌ನ ಸಮಯಕ್ ಸರ್ಯಾಗಿ ಮನೆಗ್ ತಲುಪಿಸ್ಲಿಲ್ಲ ಅಂತ ನಂಗ್‌ ತುಂಬಾನೇ ಬೇಜಾರಾಯ್ತು.,Sadness
ನಮ್ ಸೈನಿಕ್ರು ನಮ್ ದೇಶದ್ ಸೇವೆಲಿ ತಮ್‌ ಪ್ರಾಣನೇ ಕಳ್ಕೋತಿರೋದು ಮತ್ತೆ ಇತ್ಕಡೆ ಅವ್ರ್‌ ಕುಟುಂಬ್ದೋರು ದುಃಖದಲ್‌ ಮುಳ್ಗಿರೋದ್ರ್‌ ಬಗ್ಗೆಯೆಲ್ಲ ಓದಿ ನಂಗ್‌ ಮನ್ಸೆಲ್ಲ ಭಾರ ಆಗೋಗಿದೆ.,Sadness
