text,label
పని ప్రారంభించటానికి ప్రణాళికలు వేసుకోనే ముఖ్యమైన సమావేశానికి సీనియర్ క్లయింట్ మేనేజ్మెంట్ బృందం రాకపోయేసరికి నాకు పట్టరాని కోపం వచ్చింది.,Anger
గడువు దాటిన ఈ ప్రాడక్టులను మా దుకాణంలో నిల్వ చేయాలని పంపిణీదారులు అడిగితే నాకు అసహ్యం వేసింది.,Disgust
"ఒక యజమానిగా చూస్తే, మీ రాజీనామా మా జీతం బడ్జెట్ మీద, టీమ్ మొత్తానికి ఇచ్చే జీతం మీద ఎలాంటి ప్రభావం పడుతుందో అని నాకు ఆందోళనగా ఉంది.",Fear
"అతను నా కారును దురుసుగా దాటి వెళ్లి, నన్ను కదలనీయకుండా ఎలా ఆపుతాడు?",Anger
"తాలిబాన్లు ఆడవాళ్లను ఉద్యోగం  చేయనివ్వకపోవటం చూస్తుంటే, వాళ్ళమీద చాలా కోపమొచ్చింది.",Anger
ఈ అరటిపండు నిన్న కొన్నాను కానీ అప్పుడే కుళ్ళిపోయింది.,Sadness
"గ్యాస్ ధరల పెరుగుదల చూస్తే చాలా చిరాకేస్తుంది, ముఖ్యంగా మనకు వేరే దారి లేనప్పుడు.",Anger
పరిశ్రమ లాభాల కోసం వాళ్ళు పర్యావరణ నిబంధనలను పట్టించుకోకపోవడం చూసి నేను తట్టుకోలేకున్నాను.,Anger
"తంజావూరు ఆలయ నిర్మాణం,ముఖ్యంగా పై భాగంలో ఉన్న పెద్ద రాయి, కళ్ళు తిప్పుకోలేనట్టు ఉంటుంది.",Surprise
"నలభై ఐదు  నిమిషాలు నా లైన్ హోల్డ్లో పెట్టి, ఆ తర్వాత నాకు సహాయం చేయలేవని చెప్పడం ఏంటి?",Anger
"వృత్తిపరమైన క్రీడలలో మితిమీరిన వ్యాపారధోరణి, దురాశ రోత పుడతాయి.",Disgust
ఈ కట్టడం పదివేల సంవత్సరాల నాటిదని తెలుసా?,Surprise
కొత్త మహిళా ఇన్స్ట్రక్టర్ ఎలా నేర్పుతారో తెలీట్లేదు. ఒక కొత్త బోధనా పద్ధతికి అలవాటు పడాలనేసరికి కొంచెం ఆందోళనగా ఉంది.,Fear
"అన్నా! ఇంత పెద్ద బరువెత్తుతావని నేనెప్పుడూ అనుకోలేదు, నువ్వో అద్భుతానివి!!",Surprise
"బ్యాంకు సిబ్బంది  మమ్మల్ని పట్టించుకోకుండా అలా కాలాయాపన చేస్తున్నారు, కస్టమర్లను ఎలా ట్రీట్ చేస్తున్నారో చూస్తే నాకు వికారంగా ఉంది.",Disgust
"బిగ్గరగా తేన్చోద్దు, అసహ్యంగా ఉంటుంది.",Disgust
"నేను వెతకడం మొదలుపెట్టిన రెండు వారాలలోనే దొరికిన కమర్షియల్ అద్దె భవనంలో అనుకోని విధంగా ఇంటర్నెట్, సౌకర్యాలు కూడా ఉన్నాయి.",Surprise
"లైసెన్స్ కోసం ఆ పరీక్షలు, తనిఖీలు చేయించుకోవాలంటే చాలా భయంగా ఉంది.  దాటడానికేదో చాలా పెద్ద అడ్డంకిలా అనిపిస్తోంది.",Fear
ఇలాంటి చెత్త సినిమా తీసినందుకు దర్శకుడి మీద ఎంత చిరాకేసిందో.,Anger
ఆ ప్రముఖ లాయర్ ఈ కేసుకు ఎలా జవాబు ఇస్తారో క్లయింట్కు తెలియలేదు.,Fear
"ఆ మేక అతని చెయ్యి నాకింది, అతను చెయ్యి కడుక్కోకుండా అదే చేత్తో బిస్కెట్ తిన్నాడు.",Disgust
పొలాల్లో పని చేస్తున్నప్పుడు భోజన విరామాలకు సౌకర్యంగా నీడ ఉన్న ఓ ప్రదేశం ఉంటే బాగుంటుంది.,Happiness
మరింత మంది ప్రతిభావంతులను తీసుకురావడానికి జరుగుతున్న నియామక ప్రయత్నాలకు సహాయపడాలని ఆ సాంకేతిక ఉద్యోగి తీసుకున్న నిర్ణయాన్ని బాగా ప్రశంసించారు.,Happiness
ఆ స్తంభాలు చూడు. నాచు పట్టిపోయాయి.,Disgust
"మొబైల్ ఫోన్లు లక్ష్యంగా చేసుకుని, లక్షలాది మంది యూజర్లకు నష్టం కలిగించిన కొత్త సైబర్ సెక్యూరిటీ ఉల్లంఘన గురించి ఆందోళనగా ఉంది.",Fear
నా టాక్స్లు ఫైల్ చెయ్యటం ఎందుకు మర్చిపోయావు షాలినీ? నిన్ననే చెయ్యమని చెప్పాను కదా.,Anger
మీ స్టోర్ రిటర్న్ పాలసీని మాటిమాటికి మారుస్తూ ఉండడంతో విసుగోచ్చేసింది.,Anger
రెండు వారాల్లో మళ్ళీ నిజంగా నడవగలుగుతానా?,Surprise
"రెస్టారెంట్ మెనూలో వేరేవేరే రకాలు లేకపోవడం నాకు నిరాశగా అనిపిస్తోంది, ఒక దశాబ్దంగా ఇలాగే ఉంటోంది.",Disgust
గత మూడు నెలలుగా వాన పడలేదు. ఈ నెల ఏమీ సంపాయించుకోలేము.,Sadness
"దుకాణంలో ఫ్రిజ్లోని వస్తువులు కంపుకొడుతూ, అసహ్యంగా  ఉండటం షాపర్లు చూసారు.",Disgust
ప్రెస్ తన ఆర్థిక విషయాల గురించి ప్రశ్నించినప్పుడు రాజకీయ నాయకుడుకి  కోపం వచ్చింది.,Anger
మీరు ఇన్స్టాల్ చేసిన మాడ్యులర్ కిచెన్ చూసి పిచ్చి కోపం వస్తోంది.,Anger
నాకెందుకు ఎప్పుడూ వయసు గుర్తు చేస్తూ ఉంటావు?,Anger
యూఎస్లో నా స్నేహితుడి ఈవీ కారు ఎంత నిశ్శబ్దంగా ఉండిందంటే దానిలో ప్రయాణిస్తుంటే కలలాగా అనిపించింది.,Happiness
సమయానికి ఇంటికి నా పుట్టినరోజు కేక్ రాకపోయేసరికి నేను నిరాశపడ్డాను.,Sadness
"ఏదైనా సాధించడానికి నేను కష్టపడి పని చేసినా అది జరగని ప్రతిసారీ, నాకు చాలా దిగులుగా అనిపిస్తుంది.",Sadness
"బ్యాంకు వాళ్ళమని చెప్పుకొని, ఏదో ఆర్థిక లావాదేవీ ధృవీకరించడానికి నన్ను ఓటిపి అడిగిన ఒక కాలర్ గురించి నేను జాగ్రత్తపడ్డాను.",Fear
ఇవాల్టి రేసులో నేను సరిగ్గా పరిగెత్తకపోతే కోచ్ నా చెంపలు వాయిస్తాడు.,Fear
"ప్రతి నెలా సరుకులు తెచ్చుకునే విషయంలో, వీధిలో ఉన్న దుకాణం వాటిని తప్పకుండా ఇంటికి డెలివరీ చేస్తుందని ధీమాగా ఉంటాను.",Happiness
ఆ మడ్డి మనుషులతో జాగ్రత్త. వాళ్ళు మన నగలు కొట్టేయ్యాలని చూస్తున్నారనుకుంటా.,Fear
"మా అబ్బాయి ఫుట్బాల్ ఎక్కువ ఆడడు, కానీ వాడికి ఆ ఆట గురించి ఉన్న పరిజ్ఞానం చూస్తే  ఆశ్చర్యమనిస్తుంది.",Surprise
నేను వింటోన్నది నమ్మలేకపోతున్నాను! బెంగళూరు వాసులు ఆకాశంలో ఒక తలుపును చూశారంట!,Surprise
"ఒక వ్యాపారస్తుడిగా, పన్ను అధికారులు అనుకోకుండా ఆడిట్కి వస్తారేమోనన్న ఆలోచనకే వెన్నులో వణుకొస్తోంది.",Fear
బ్యాంకు విధానాలు నన్ను నిజంగా చిరాకు పెడతాయి. నా చిన్న పిల్లాడికోసం ఖాతా తెరుస్తునప్పుడు వాళ్ళనుంచి ఇంకా ఎక్కువ మద్దతుని ఆశించాను.,Anger
జరగబోయే గ్రూప్ డిస్కషన్ గురించి కొంచెం భయంగా ఉంది.,Fear
ఓయ్! ఈ పుస్తకానికి ఇరవై ఐదు శాతం డిస్కౌంట్ ఉంది కానీ నా దగ్గర ఎక్కువ వసూలు చేస్తున్నావు. నన్ను మోసం చేయాలని చూస్తున్నావా?,Anger
విద్యకు ఆగకుండా పెరిగిపోతున్న ఖర్చులు నా శక్తినంతా లాగేస్తున్నట్టు ఉంది.,Sadness
నేను ఈ రోజు ప్రయాణానికి పబ్లిక్ బస్సు ఎక్కినప్పుడు బస్సులో  భరించలేని కంపుతో ఇబ్బందిగా అనిపించింది.,Disgust
"మా ఇంట్లో నువ్వు చేసిన పనులన్నీ నాకు చాలా తృప్తిగా ఉన్నాయి. ఎవరికైనా మంచి తాపీ మేస్త్రీ అవసరమైతే, నీతో చేయించుకోమని చెప్తున్నాను.",Happiness
నా కంపెనీ స్టాక్ విలువ అకస్మాత్తుగా తగ్గిపోవడం నన్ను నిరాశపరిచింది.,Sadness
"మేం ఒక కస్టమర్కు ప్రత్యేకించిన సిఫారసు చేసినందుకు అతడు మెచ్చుకున్నాడు, అది సహజంగానే మాకు సంతోషాన్ని కలిగించింది.",Happiness
శుభం!  ఎలాంటి పూచీకత్తు లేకుండానే బ్యాంకు మేనేజర్ నీ లోన్ ఆమోదించారా?,Surprise
"ప్రేక్షకులకు చప్పట్లు కొట్టమని సంకేతాలు ఇస్తున్నారని స్పష్టంగా తెలుస్తోంది, అది చాలా కృత్రిమంగా కనిపిస్తుంది.",Disgust
"రాహుల్! మాట్లాడటం ఆపు, లేదంటే లీలావతి మేడమ్ మనల్ని ఓ గంట సేపు సూర్యుడిని చూస్తూ ఉండేలా చేస్తారు.",Fear
"డ్రైవర్ షేర్ ఆటోను జనంతో నింపి, నాకు కూర్చోవడానికి సరిపోని చోటు మిగిల్చాడని  చిరాకేసింది.",Anger
నా పెట్టుబడి ఖాతాలకు నేను ఎంత ఫీజు చెల్లిస్తున్నానో చూస్తే నిరుత్సాహంగా ఉంటుంది.,Sadness
నల్ల రంగులో అన్నిటికంటే కొత్త మోడల్ కావాలని అడిగాను. నాకెందుకీ పాత పసుపు రంగు కారు అమ్ముతున్నారు?,Anger
"ఎలక్ట్రికల్ షాపు, వాళ్ళ వస్తువుల మీద ఇంత సమగ్ర వారంటీని, ఇంకా రిటర్న్ పాలసీని అందించడం ఉత్సాహనిస్తుంది.",Happiness
ఈ బతుకు బతకడం వల్ల ఏం ఉపయోగం అని నేను అనుకునే దౌర్భాగ్యపు రోజులు కొన్ని ఉంటాయి.,Sadness
లక్షాధికారి భార్య టైటాన్ సబ్మెర్సిబుల్ లో మరణించిన తన కొడుక్కి సంతాపం వ్యక్తం చేసింది.,Sadness
ఆ ఫౌల్ విషయంలో నాకు చాలా కోపం వచ్చింది! రిఫరీ దాన్ని కాల్ చేసి ఉండాల్సింది.,Anger
నేను  బ్యాంకులోకి వెళ్ళిన పావుగంటలో నా పిల్లవాడికి ఖాతా తెరిచినప్పుడు నాకు గాల్లో తెలినట్టనిపించింది.,Happiness
ప్రతి పుట్టినరోజు నేను పెద్దవాడిని అవుతున్నానని గుర్తు చేస్తుంది.,Sadness
"నా ఫ్రిజ్ ఎందుకంత భయంకరమైన శబ్దం చేస్తోందో అర్థం చేసుకునే వ్యక్తి ఎట్టకేలకు వచ్చినందుకు చాలా ఆనందంగా ఉంది, అది కొన్ని వారాలుగా నన్ను సతాయిస్తోంది!",Happiness
ఇన్నాళ్లూ నా కాలేజీ చదువుల కోసం మా అమ్మానాన్న రహస్యంగా డబ్బులు దాస్తున్నారనే విషయం తెలిసి అదిరిపోయాను. ఎంత అద్భుతమైన ఆశ్చర్యం!,Surprise
"ఈరోజు నేను ఏ మాత్రం బేరం లేక, డబ్బు సంపాదించకపోతే, మా వాళ్ళు ఆకలితో చచ్చిపోతారు.",Fear
"ప్రాక్టీస్ క్లాస్లో నా అమ్మాయి ఉత్సాహం, సంగీతం నేర్చుకోవాలనే కోరిక చూసి చాలా సంతోషమేసింది.",Happiness
ఈ చుట్టుపక్కల మా కొత్త దుకాణం తెరిచిన రోజున అంతమంది జనం వచ్చారంటే ఆశ్చర్యం పట్టలేకపోయాను..,Surprise
"న్యూయార్క్ సిటీ నడిబొడ్డున ఇంత నెమ్మది, ప్రశాంతత దొరుకుతుందని  నేను ఎప్పుడూ అనుకోలేదు!",Surprise
సాఫ్ట్వేర్ కంపెనీ వాళ్ళ కస్టమర్ సపోర్ట్ టీం వేగంగా ప్రతిస్పందించడం చూసి ఆశ్చర్యమనిపించింది. దాదాపు వెంటనే స్పందించారు!,Surprise
ఒక ప్రత్యేక సందర్భం కోసం నేను ఆన్లైన్లో ఆర్డర్ చేస్కున్న బూట్లు నాకు సరిగ్గా పట్టలేదని నిరాశగా ఉండింది.,Sadness
నిజానికి నా వ్యాపారాన్ని పెంచుకోవడం కంటే నా కొత్త దుకాణంలో దొంగలను కనిపెట్టుకోటం ఎక్కువైపోయింది. నేనైతే విసిగిపోయాను.,Disgust
టెంపరేచర్ సెట్టింగులను మార్చినా  కూడా ఫ్రిజ్లో ఆహారం ఎందుకు చల్లగా ఉండటం లేదని దిగులుగా ఉంది.  నా సామాన్లు పాడైపోతాయేమోనని దిగులు పట్టుకుంది.,Fear
నా ఆరోగ్య బీమా ప్రీమియంలు ఇంతగా పెరిగిపోవడం చూస్తే బాధేస్తుంది.,Sadness
"మిమల్ని పిలవాలనుకునందుకు సంతోషిస్తున్నాను, నా ఫ్రిజ్లో ఏం ప్రాబ్లెమ్ ఉందో, అది మీరు ఎలా సరిచేస్తారో అన్న మీ వివరణ నాకు చాలా నమ్మకాన్ని ఇస్తోంది.",Happiness
"మీరంతా పెద్దవాళ్లే! కొంచెం మరింత పెద్దరికంగా ఉండి, మీ పనిని మరింత సీరియస్గా తీసుకోండి.",Anger
నా వ్యక్తిగత సమాచారాన్ని ఆ బ్యాంక్ హ్యాకర్ల నుండి కాపాడ లేక పోయిందని నాకు పట్టరాని కోపమొచ్చింది.,Anger
"ఈ వారం షోలో మోడల్స్ను నేను తయారు చేసిన డ్రెస్సులు వేసుకోనిస్తానని, మేనేజర్ చెప్పిందని  చాలా సంతోషంగా ఉంది.",Happiness
"సరిగ్గా సరిపోయేవాళ్ళు ఉండేలా చూడడానికి నియామక ప్రక్రియలో ఏ లోపం లేకుండా చేసాం, ఇప్పుడేమో అది సమయాన్ని, వనరులను వృధా చేసిందని అంటున్నావు.",Anger
మేడ మీద నుంచి నా మొక్కలను తీసేయమని నాకు చెప్పడానికి నువ్వెవరు? ఏం చేస్తావో చేసుకో?,Anger
ఒక క్లాస్మేట్ నా దగ్గర డబ్బు అడిగి తీసుకొని తిరిగివ్వకుండా మాయమైపోతే నాకు మండిపోయింది.,Anger
ఆ ఐరిష్ నృత్య ప్రదర్శన ఆ రోజంతా నాకు ఆనందం అనిపించేలా చేసింది.,Happiness
జెఎన్యులో రాజకీయ నిరసనల కారణంగా వాళ్ళ చదువు ఆగిపోయిందని చాలా మంది నిజాయితీగల విద్యార్థులు డీలా పడ్డారు.,Sadness
"ఆ టైల్స్ పాత బాత్రూమ్ను ఎంత కొత్తదిగా, సొగసుగా, ఎంత అందంగా మార్చాయో చూస్తే భలే సంతోషంగా ఉంది.",Happiness
ఓ టీ బాగ్స్ బాక్స్ను ఖరీదైన బహుమతిలా కనిపించేంత స్టైలిష్గా ప్యాక్ చేయవచ్చని ఎప్పుడూ అనుకోలేదు.,Surprise
"రెస్టారెంట్లో బఫే సేవ ఎంత అద్భుతంగా ఉందో, నేను అనుకున్నదాన్ని మించిపోయింది!",Surprise
మనిద్దరి పుట్టిన రోజులు ఒక రోజే అని నాకు తెలియదు.,Surprise
మేనేజర్ని బెదిరించొద్దు. అతని గదిలో తుపాకీ ఉందని విన్నాను.,Fear
"జనాన్ని దిగనిచ్చి, మరింత మందిని ఎక్కించుకోవటానికి బస్సు రోడ్డు మధ్యలో ఆగినప్పుడు నాకు విసుగొచ్చింది. ట్రాఫిక్ మొత్తం ఆగిపోయింది.",Sadness
ఆ క్లయింట్ మేనేజర్ అందరి ముందు తన జట్టు వాళ్ళ మీద అరుస్తాడు కాబట్టి  నాకు అతనంటే అసహ్యం.,Disgust
"నీ గురించి నువ్వు జోక్ చేసుకోవచ్చు కానీ స్టాక్ మార్కెట్లో పరిస్థితి బాలేనప్పుడు నన్ను ఆట పట్టించి ఆనందిస్తావంటే భయం, ఆశ్చర్యం వేస్తున్నాయి.",Disgust
నేను చాలా కాలంగా వెతుకుతున్న పుస్తకం ఈ స్టోర్లో కూడా దొరకకపోవడంతో నిరుత్సాహంగా అనిపిస్తోంది.,Sadness
బ్యాంకింగ్ రంగంలో నేను గొప్ప వారిగా అనుకుంటున్న వాళ్ళు మోసగాళ్లని తేలాక నిరాశకు గురయ్యాను.,Sadness
షాపులో మా కస్టమర్లని ఆకర్షించే కొత్త లాయల్టీ ప్రోగ్రామ్ను ప్రవేశపెట్టాము.,Happiness
ఒక కస్టమర్ నిన్న కొన్న పెద్ద విలువైన వస్తువును తిరిగి ఇచ్చే అవకాశం ఉండచ్చని నాకు కంగారుగా ఉంది.,Fear
ఈ లాంజ్లో నా క్రెడిట్ కార్డ్ పని చేస్తుందని నేనెప్పుడూ అనుకోలేదు!,Surprise
అల్జీమర్స్ వ్యాధి కారణంగా గతంలో చురుకుగా ఉన్న నా బంధువు చుట్టూ ఉన్న ప్రపంచాన్ని మరచిపోవడం చూసి నాకు విషాదకరం అనిపించింది.,Sadness
రోజు ముగిసేసరికి నేను ఎంత అడ్మినిస్ట్రేటివ్ పని చెయ్యాలో చూసి కొంచెం ఉక్కిరిబిక్కిరవుతున్నాను.,Fear
"ఈవెంట్ థీమ్ ఆకట్టుకునేలా ఉన్నప్పటికీ, పూర్తి ఈవెంట్ను సరిగ్గా నిర్వహించకపోవడంతో మొత్తం గందరగోళం జరిగినప్పుడు నేను ఈవెంట్ మేనేజర్ మీద విరుచుకుపడ్డాను.",Anger
"నేను ఏ పరికరాలు లేకుండా ఒక్క నిమిషం కూడా వ్యాయామం చేయలేనేమో అనుకున్నాను, కాని   ఇంకా ఎక్కువ చేయగలిగాను.",Surprise
వాతావరణం బాలేనందుకు టూర్ రద్దు అయినట్లు మాకు చెప్పాలని కూడా అనుకోలేదు వాళ్ళు.,Anger
"రాజకీయ ప్రయోజనాల కోసం భయాన్ని, విభజనను ఎలా ఉపయోగించుకుంటున్నారో చూస్తే నా కోపాన్ని తట్టుకోలేకపోతున్నా.",Anger
"ఇలా చెప్తున్నానని ఏం అనుకోకండి, కానీ దురదృష్టవశాత్తు, ఇప్పుడు మా ఆర్డర్లన్నీ నిండిపోయి ఉన్నాయి. ఇబ్బందికి క్షమించండి.",Sadness
అద్భుతం! గుర్తుండిపోయే ముద్ర వేసే అద్భుతమైన కస్టమ్ కేక్లను మేము గొప్పగా తయారుచేస్తాం.,Surprise
నేను పుట్టినప్పుడు ఒకట్రెండు రోజులు నాకు నీలపు రంగు కళ్ళు  ఉండినాయని మా అమ్మ చెబితే నా చెవులను నేనే నమ్మలేకపోయాను.,Surprise
"సూపర్వైజర్ చెప్పిన కొత్త క్లీనింగ్ పద్ధతులు ఆఫీసును తాజాగా, స్వాగతించేలా చేసినప్పుడు క్లయింట్ ప్రశంసలతో ముంచెత్తాడు.",Happiness
స్థానిక ముంబై సందుల ఫుడ్ స్టాల్ల్స్ నుంచి వచ్చే సువాసనలు నోరు ఊరిస్తాయి!,Surprise
"ఒక సీనియర్ సిటిజన్ జీవిత కాలం పొదుపు చేసుకున్న డబ్బులను ఎవరైనా ఎలక్ట్రానిక్గా  దొంగిలించి, ఆ సిగ్గుమాలిన పని వల్ల బాధ పడకుండా ఎలా ఉండగలరో నాకు తెలియదు.",Disgust
నా ఆర్థిక వ్యవహారాలు నా పన్నుల మీద ఇంత ప్రభావం చూపుతాయని అనుకోలేదు.,Surprise
ప్రాజెక్టుకు నష్టం కలిగిస్తున్న చాలా విషయాలు మన స్వాధీనంలో లేనప్పుడు చిరాకొస్తుంది.,Anger
నా భార్య నోట్లో పెట్టుకుంటే వెన్నలా కరిగిపోయే అప్పం తయారు చేసినప్పుడు తృప్తిగా అనిపించింది.,Happiness
"మీ దుకాణంలో నాకు ఎంతో అవసరమైన వస్తువులు ఎప్పుడూ ఉండవు, అది నాకు బాధగా ఉంటుంది.",Anger
చాలా బాగుంది!  మీరు మా కొత్త కస్టమర్ అయినందుకు చాలా సంతోషం. ఎకౌంటు తెరవడం,Surprise
మా టీంని తగ్గించడం వల్ల ఆఫీసులో  అభద్రతా భావం ఏర్పడింది.,Sadness
కొత్త వ్యాపారం ప్రారంభించడానికి తోడ్పడినందుకు మా టీంలో డెబ్బై అయిదు శాతం మందికి ఒకే ఏడాదిలో ప్రొమోషన్ వచ్చినప్పుడు నేను ఎగిరి గంతేసాను.,Happiness
క్లయింట్ తాలూకు కస్టమర్లకు ఆలస్యంగా డెలివరీ చేయడం గురించి క్లయింట్ చేసిన ఫిర్యాదును పరిష్కరించే విషయంలో ఆందోళన అనిపిస్తోంది.,Fear
దాని కింద అమెజాన్ కంటే పెద్ద నది ఉందని చెప్పారు. ఇది నిజంగా నమ్మలేని విషయం!,Surprise
"రిపేర్ అవుతుందనే ఆశతో నా కారును మెకానిక్ దగ్గరకు తీసుకెళ్ళాను, మార్చి నేను భరించలేనంత ఖరీదైన వస్తువు వేయటం కోసం కాదు! భలే కోపం వస్తోంది.",Anger
"మా అపార్ట్మెంట్లోని సెక్యూరిటీ వట్టి కోపిష్ఠి, చిన్నదానికే గొడవలకు దిగుతాడు.",Anger
"ఖచ్చితంగా! నేను ఎప్పుడూ అపూర్వమైన, ప్రాచీన ఫర్నిచర్ వస్తువుల కోసం వెతుకుతూ ఉంటాను.",Happiness
నాకెప్పుడూ ఇంత చిరాకనిపించలేదు. ఎప్పుడూ దాని పనికిమాలిన సమస్యల గురించి ఆలోచిస్తూ ఉండే పని లేకుండా బాగా పనిచేసే ఫ్రిజ్ కావాలి నాకు!,Anger
గత మూడుసార్లు నా చొక్కా సైజు దొరకక వేరే చోటికి వెళ్లటం గురించి ఆలోచించి ఉండాల్సింది.,Anger
ఖచ్చితమైన టైంటేబుల్స్కు ప్రసిద్ధి చెందిన స్విస్ రైలు ఐదు  నిమిషాలు ఆలస్యం అయిందంటే నమ్మలేకపోయాను.,Surprise
క్లయింట్కు వస్తువు పంపించడానికి సమస్యలు అడ్డుపడ్డాయని చెప్పకుండా మేనేజర్ చివరి నిమిషం వరకు ఆగాడని నాకు చిరెత్తుకొచ్చింది.,Anger
కొత్త ఆర్థిక విద్యా కార్యక్రమాలు అద్భుతమైన ప్రభావం కలిగించటం చూసి ఆశ్చర్యం వేసింది.,Surprise
"మీ కారు పని గొప్పగా చేసి, మా తప్పు సరిచేసుకోడానికి మాకు రెండో అవకాశం ఇవ్వాలి అనుకున్నందుకు, మీరు బాధపడకుండా చూసుకుంటాను సార్!",Happiness
ఆరోగ్య కేంద్రంలో నాకు ఇచ్చిన వైద్య సదుపాయాల స్థాయి నాకు ఏమాత్రం తృప్తిగా అనిపించలేదు.,Sadness
హాయినిచ్చే మూలికా టీ తాగుతుంటే నాకు ప్రశాంతంగా అనిపిస్తుంది.,Happiness
మీరు ఈ వస్తువు మీద ఇచ్చిన వారంటీని పట్టించుకోరంటే నమ్మలేకపోతున్నాను.,Anger
"ఈ మెరిసే నెక్లెస్ మీరు మీ భార్యతో కలిసి జరుపుకుంటున్న ప్రత్యేక సందర్భానికి అనువైనది, ఆ క్షణంలోని గొప్పతనాన్ని  ఈ కాలాతీతమైన నగలో బంధిస్తుంది. మురిసిపోవాల్సిందే!",Happiness
"మీ అవసరాలన్నీ తీర్చేందుకు, మీ ఆర్థిక లక్ష్యాలు సాధించుకునేందుకు మీకు సహాయపడటానికి, మా దగ్గర విస్తృత శ్రేణి ఖాతాలు ఉన్నాయని చెప్పటానికి సంతోషిస్తున్నాం.",Happiness
ఆదాయపు పన్ను అధికారులు ఇంతకు ముందు మాటిచ్చినట్టు నాకు రిఫండ్ ఇవ్వకుండా ఇంకా ఎక్కువ టాక్స్ డబ్బులు కట్టమని అడుగుతున్నారని నాకు మండిపోతోంది.,Anger
మేము ఏర్పాటు చేసిన భద్రతా చర్యలు మా నెట్వర్క్ మీద ఎలాంటి సైబర్ దాడులు జరగకుండా అడ్డుకున్నాయంటే ఎంతో మనశ్శాంతిగా ఉంది.,Happiness
అన్నీ ఎంత సజావుగా సాగాయి అని మా అతిథులు మెచ్చుకోవటం ఆపలేకపోయినప్పుడు ఈవెంట్ విజయమే ఈవెంట్ మేనేజర్ గురించి బోలెడంత చెప్పింది.,Happiness
అద్భుతం! అంటే ఈ ఏడాది చివరికి మనం వంద లక్షల ఇయర్ఫోన్లు అమ్మగలమన్నమాట!,Surprise
ఫుట్బాల్ ఆటగాళ్లు గాయాలు తగిలినట్టు ఎప్పుడూ నటిస్తూ ఉండడం ఆందోళన పుట్టిస్తోంది.,Disgust
గత ఏడాది చెన్నై నుండి సూర్యగ్రహణం చూడటానికి మేఘాలు అడ్డు వచ్చాయి. అప్పుడు నా బాధ వర్ణించరానిది.,Sadness
నా కోర్ టీమ్ మెంబర్లలో కొందరు సంస్థ వదిలి వెళ్ళిపోయాక ప్రాజెక్ట్ డెలివరీ తేదీని చేరుకుంటామా అని దిగులు పడ్డాను.,Fear
నేను అనుకున్నంత బాగా ప్రిపేర్ అవకపోవటంతో పరీక్ష హాలులోకి భయంగా వెళ్లాను.,Fear
నాకొక ముఖ్యమైన ఇంటర్వ్యూ ఉండినప్పుడు ఏ ఆటో డ్రైవర్ నన్ను తీసుకెళ్లడానికి ఒప్పుకోకపోతుంటే నాకు ఏడుపొచ్చినంత పనైంది.,Sadness
ప్రాజెక్ట్ ఫెయిల్ అవడానికి కారణమైన తన పనులకు ఆ లీడర్ బాధ్యత వహించాలని నేను డిమాండ్ చేసినప్పుడు ముక్కుసూటిగా మాట్లాడాను.,Anger
"ఎంఎస్ ధోని హెలికాప్టర్ షాట్లో సిక్సర్తో భారతదేశానికి ప్రపంచ కప్ను గెలిచినప్పుడు, భారతదేశం మొత్తం ఏకమై ఎగిసిపడింది.",Happiness
ప్రధాన కార్యాలయానికి మాత్రమే బాధ్యత ఉన్నందువల్ల నాకు ఆ వస్తువు ధరను తగ్గించే శక్తి లేదని బాధగా ఉంది.,Sadness
"ఒక గంట కిందట హోటల్ సిబ్బందికి నా బట్టలను ఉతకటానికి తీసుకువెళ్లమని ప్రత్యేకంగా చెప్పాను, ఎవరూ జాడనే లేరు. వాళ్ళకు బాధ్యత లేకపోవడం వలన నేను అనుకున్నవి చెయ్యటం ఆలస్యమవుతోంది!",Anger
మీరు ఇచ్చిన మాట నిలబెట్టుకుంటే మంచిది. నేను ఖచ్చితమైన సైజు కేక్ కంటే ఏం తక్కువ అయినా తీస్కోను.,Anger
ఆస్ట్రేలియన్లు వివక్షతతో కూడిన వలస విధానాలు అమలు చేయటం  నాకు ఏమాత్రం నచ్చట్లేదు.,Anger
నువ్వు నాతో అడుగడుక్కు దురుసుగా ప్రవర్తిస్తుంటే నాకు మండిపోతోంది.,Anger
విత్తనాలు నాటిన తర్వాత మొదటి మొలకలు భూమినుంచి నెట్టుకు పైకిరావటం చూసినప్పుడు నాకు అనిపించే ఆనందం గొప్పగా ఉంటుంది.,Happiness
బే ఏరియాలో సిఈఓ జీతాలు చాలా ఎక్కువగా ఉండటం నాకు చాలా కోపం తెప్పించింది.,Anger
రోగులకు ఏ సౌకర్యాలు అందుబాటులో ఉన్నాయో కాస్త వివరంగా చెప్తారా? ఆరోగ్య కేంద్రంలో నేను సౌకర్యంగా ఉండటానికి  అవసరమైన అన్ని సౌకర్యాలు ఉన్నాయా అని చూసుకోవాలి అనుకుంటున్నాను.,Fear
కారు కడిగేటప్పుడు నా వస్తువులు ఏవైనా పాడవుతాయేమోనని భయంగా ఉంది.,Fear
"అరెరే! ఇప్పుడు నా దగ్గర డబ్బు తక్కువుంది, పర్సు తెచ్చాననుకున్నాను. వీటన్నింటికి డబ్బెలా కట్టాలి?",Fear
