text,label
स्थानिक पंजाबी पाककृतींमध्ये आम्हाला अपेक्षित असलेल्या अस्सल स्वादांचा अभाव असल्यामुळे मी थोडी निराश झाले आहे.,Sadness
उडी मारण्याच्या तयारीत डायव्हिंग बोर्डवर उभी राहिल्यावर प्रेमाचे पाय थरथर कापायला लागले.,Fear
ए. आय. किती प्रगत झालंय हे बघून आश्चर्यचकित झालो मी. अतिशय जोमाने प्रगती होतेय या क्षेत्रात.,Surprise
ए.टी.एम.मधून घरी परतताना एक अनोळखी माणूस माझा पाठलाग करत होता. मी घाबरले आणि म्हणून जमेल तितक्या जोरात पळत परत आले.,Fear
"माझे बजेट पाहता, अप्रतिम आणि उच्च दर्जाच्या सोन्यापासून तयार केलेला एक नग मला परवडेल की नाही याबद्दल मला थोडी अस्वस्थता वाटत आहे.",Fear
"ड्रायव्हरने शेअर ऑटोमध्ये खूप लोकांना कोंबले होते आणि मला बसायला फारच कमी जागा उरली होती, म्हणून माझी चिडचीड झाली.",Anger
काही लोक किती लगेचच क्रेडिट कार्डावर कर्ज जमा करतात यावर माझा विश्वास बसत नाही.,Surprise
"मला हे सांगताना वाईट वाटतंय, पण दुर्दैवानं आमच्या सगळ्या ऑर्डर्स सध्या भरल्या आहेत. गैरसोयीबद्दल मी दिलगीर आहे.",Sadness
इलेक्ट्रिकल्सचं दुकान आपल्या वस्तूंवर अशी सर्वसमावेशक वॉरंटी आणि रिटर्न पॉलिसी देऊ करतय हे दिलासा देणारं आहे.,Happiness
"आपण केलेल्या सुरक्षेच्या उपाययोजनांमुळे आपल्या नेटवर्कवर होणारे कोणत्याही प्रकारचे सायबर हल्ले रोखले गेले, त्यामुळे एकदम हायसं वाटतंय मला.",Happiness
सर्वांसमोर माझा अपमान करण्याचा तुला काहीही अधिकार नव्हता.,Anger
या वर्षाच्या अखेरपर्यंत इमारतीचं बांधकाम पूर्ण होईल असं वाटतंय मला.,Happiness
माझा लॅपटॉप क्रॅश झाल्यामुळे आणि डेटा पुन्हा मिळवण्यासाठी माझ्याकडे बॅकअप नसल्यामुळे मला खड्डयात पडल्यासारखं वाटत होतं.,Sadness
कॉक्स अँड किंग्जने या दौऱ्यासाठी जुने आणि चुकीचे नकाशे दिल्याने मी संतप्त झालो.,Anger
"मी थोडं बाजूला असताना एक झाड पडले माझ्या सायकलवर, आणि आता मला चालत घरी जायला लागणार आहे.",Sadness
जेव्हा माझ्या कर परताव्याची प्रक्रिया खूप पटकन झाली आणि पैसे लगेच हस्तांतरित झाले तेव्हा मला अत्यानंद झाला.,Happiness
माझे शेअर चांगलेच आपटलेत हे बघून खूप निराश झालोय मी. या गुंतवणुकीवर अवलंबून होतो मी.,Sadness
उपचारानंतर मला खूप हलकं वाटतंय आणि मी चांगल्या मूडमध्ये आहे.,Happiness
माझ्या बेडरूममध्ये खास माझ्यासाठी बनवलेली एक कलाकृती असणं हे उत्साहित करणारं आहे.,Happiness
"लक्ष केंद्रित करण्यातला त्यांचा सततचा अभाव, अनादर करणे आणि सूचना पाळायला नकार हे एकदम निराश करणारं आहे.",Sadness
या जागेच्या मालकाने गेल्या वर्षीचा मास्टरशेफचा खिताब जिंकला होता हे माहीतच नव्हते मला!,Surprise
"शी, ड्रेस चावू नको असा तुझा.",Disgust
इथं आल्यावर मग तुम्ही मोठ्या वाहनांना सामावून घेऊ शकत नाही हे कळणं संताप आणणारं आहे.,Anger
लाईफस्टाईलच्या दुकानातल्या विविध प्रकारच्या कपड्यांनी मी अवाकच झाले!,Surprise
कलेचा तास जाम आवडतो मला. आपल्या आवडत्या कोणत्याही रंगाने रंगवायला मिळतं आपल्याला.,Happiness
आपल्या धड्यासाठीच्या उपक्रमांची आखणी करण्यासाठी प्रेरणा मिळवणं अवघड जातंय मला.,Sadness
इथे कोलकात्यामध्ये विक्रेते इतके अंगावर येतात ते मी सहन करू शकत नाही. मला त्यांचा तिटकारा येतो.,Disgust
व्हिएतनाममधल्या वसंत ऋतूतल्या कापणीच्या या पारंपारिक समारंभाचा अस्सलपणा हे एक प्रफुल्लित करणारं नवल आहे.,Surprise
"तुम्ही तुमच्या पार्कोर साहसांनी मला दिङ्मूढ केलंय, मला माहीतच नव्हतं की तुम्ही हे करू शकता.",Surprise
कर्जबाजारी झाल्यावर इतरांना त्रास होत असताना श्रीमंतांना जामीन मिळतो हे संतापजनक आहे.,Anger
मला बाजाराच्या स्थितीची चिंता वाटतेय. जर परिस्थिती आणखी बिघडली तर काय?,Fear
"भाऊ, लवकर संपवा की बिलिंग! दहा मिनिटं होऊन गेली रांगेत उभाय मी.",Anger
"तुम्ही नवीन फरशा आणि जुन्या स्वयंपाकघरातील फरशा किती बेमालूमपणे जुळवल्या हे पाहून मला सुखद आश्चर्य वाटलं. मला वाटलं की तुम्ही फक्त एक गवंडी आहात, परंतु तुम्ही प्रत्यक्षात एक कल्पक गवंडी असल्याचं सिद्ध केलंत.",Surprise
प्रशिक्षकातच खिलाडूवृत्ती नसणं भयंकर निराशाजनक आहे.,Disgust
व्यवस्थापकाने माझ्याकडे बघून डोळे मिचकावले आणि मग माझ्याकडे बघत अतिशय विचित्र प्रकारे हसत होता.,Disgust
आज गणिताचा गृहपाठ द्यायचा होता हे तुझ्या लक्षात आलं नाही का? दोन दिवसांपूर्वी जेव्हा प्राध्यापकांनी आपल्याला सांगितलं होतं तेव्हा तू वर्गातच होतास की!,Surprise
माझ्या कंपनीच्या समभागाच्या मूल्यात अचानक झालेल्या घसरणीमुळे मला विषण्ण वाटू लागलं.,Sadness
हरवलोय मी आणि शहरात येण्याची ही पहिलीच वेळ आहे माझी. मला लबाडीला बळी पडायचं नाहीये.,Fear
"माझा मित्र म्हणाला, तुला माहित होतं का, हैदराबादचे निजाम मीर उस्मान अली खान हे एका एअरलाईनचे मालक असलेले स्वतंत्र भारतातील पहिले व्यक्ती होते! मी म्हणालो, ""नाही रे! मला नेहमी वाटायचे की जे.आर.डी. टाटाच पहिले होते""",Surprise
महामारीनंतर गर्दी मोठ्या प्रमाणात कमी झाली तेव्हा सॅन फ्रान्सिस्को डाउनटाउनमधले दुकान मालक निराश झाले.,Sadness
मी त्याच्यासाठी जेवण विकत घेतेय त्यामुळं बरं वाटतंय मला.,Happiness
"अंतिम रेषेपासून केवळ दहा मीटर अलिकडे आपलं झालं असं वाटून एबेल थांबला असताना, मी स्पॅनियार्ड इव्हान फर्नांडीझ अनायाला केनियाच्या रेस लीडर एबेल मुतायाला क्रॉस कंट्री शर्यतीत पूर्ण करण्यासाठी उमेद देताना बघितलं तेव्हा माझ्या चेहऱ्यावर हसू उमटलं.",Happiness
कापसाचं पीक पुरामुळे उद्ध्वस्त झाल्यामुळे उत्पादन सुरू होण्यासाठी कच्चा माल वेळेवर मिळेल की नाही याबाबत मला धास्ती वाटतेय.,Fear
"ज्यांना पर्वा नाही अशा लोकांनी केलेल्या अंतर्गत व्यापारामुळे शेअर बाजार कोसळला, हे लाजिरवाणे आहे.",Disgust
आज दुकान बंद आहे यावर विश्वासच बसत नाहीये माझा! आज तर सुट्टी पण नाहीये.,Surprise
मी नोकरी सोडल्यानंतर जेव्हा माझ्या आधीच्या कामाच्या ठिकाणी कोणीही माझी पर्वा केली नाही तेव्हा मला औदासिन्य आणि एकटेपणा जाणवला.,Sadness
"व्वा, हा नवीन स्मार्टफोन इतक्या वेगाने चार्ज होतो यावर माझा विश्वासच बसत नाहीये!",Surprise
"सर, अमृतसर एक्स्प्रेसची देखभाल चांगली केली जाते का? गेल्या वेळी प्रवास करताना मला उद्विग्न वाटले. शौचालये किळसवाणी आहेत.",Disgust
तब्येत बरी करण्यासाठी मला खर्चाचा अंदाज मिळाला तेव्हा त्यामुळे आर्थिकदृष्ट्या मला एवढं मागं जावं लागेल हे खरं वाटेना मला. माझ्या बजेटसाठी हा चांगलाच जोरदार फटका आहे.,Sadness
आनंदाची बातमी ऐकल्यावर त्याचे डोळे लाखो ताऱ्यांसारखे लकाकले.,Happiness
आम्ही जेव्हा कॅनरा बँकेत लॉकरसाठी अर्ज केला आणि आम्हाला एक मोठा लॉकर मिळाला तेव्हा आम्हाला खूप आनंद झाला.,Happiness
ड्रायव्हर अधिक भाडे मिळवण्यासाठी लांबचा मार्ग घेत होता त्याचा मला वैताग आला.,Anger
"कसलं आयुष्य हे बायकांचं, ज्यात त्यांना अभ्यास करायची, काम करायची किंवा स्वतंत्र होण्याची मुभा नाही?",Sadness
हॉटेलचा नाश्ता शिळा आणि बेचव असल्याने मी शेफवर वैतागलो.,Anger
एलजीबीटीक्यु आणि अन्य यांच्या अधिकारांबाबतचा फेरविचार पाहणे संतापजनक आहे.,Anger
"ज्यांच्याकडे फक्त विजेची उत्तम फिटिंगच नाही तर वस्तू परत देण्याघेण्याची सुटसुटीत सुविधा सुद्धा आहे, असं दुकानच आम्हाला सापडत नाहीये, त्यामुळे मी आणि माझं कुटुंब नाराजच आहोत जरा.",Sadness
माझा वेळ वाया घालवण्यासाठी मी इथे आले नाहीये! ही भूमिका मिळवण्यासाठी इथे आलेय मी.,Anger
चाहत्यांनी दाखवलेला संताप तिरस्करणीय होता.,Disgust
आर्थिक मुदतीचं पालन करण्यात वारंवार अपयश आल्यामुळे मी अत्यंत संतापलेलो आहे.,Anger
पुढच्या रांगेतली तिकीटं नको घेऊ. मला भीती आहे की ते कदाचित मंचावर बोलवतील मला.,Fear
आमच्या बाजूनं झालेल्या चुकीची नोंद घेतलीये मी आणि तुम्हाला हे सांगताना मला आनंद होतोय की कोणीतरी एका तासाच्या आत आणून देईल पत्र. कुरिअर,Happiness
युट्युबवर पन्नास हजारहून जास्त सबस्क्रायबर्स आहेत माझे. मला वाटतं की मी व्हिडिओ बनवणं जर असंच सुरू ठेवलं तर 'यूट्यूब सिल्व्हर प्ले बटण' पारितोषिक मिळेल मला.,Happiness
"मला माझ्या गाडीसाठी ड्रायव्हर घेण्याचा निर्णय एकदम आवडला, जेणेकरून मी लांबच्या प्रवासात आराम करू शकेन.",Happiness
"अय्यो, अशा नको तेवढ्या जड असलेल्या केकच्या विचारानं मी हादरलोच.",Disgust
मी पिझ्झा जमिनीवर पाडला आणि चुकून त्यावरच पाऊल ठेवलं तेव्हा मला अतिशय दुःख झालं.,Sadness
माझ्या सतरा वर्षांच्या भाचीने कर्नाटक संगीत मैफिलीत निर्दोषपणे आपली कला सादर केली तेव्हा मी विस्मयचकित झाले.,Surprise
मला प्राध्यापकांच्या प्रश्नाचे उत्तर देण्यासाठी बोलवले जाते तेव्हा माझ्या पोटात गोळा येतो.,Fear
"ज्या तऱ्हेनं हे वॉलमार्टचं मोठं दुकान चोवीस तास ग्राहकांना मदत करायला कधीही पुरेसे कर्मचारी भरती करत नाही, ते संतापजनक आहे.",Disgust
"या तिमाहीत महसुलात झालेल्या घसरणीमुळे मी निराश आहे, ज्यामुळे नजीकच्या भविष्यात वाढीची कल्पना करणं कठीण झालं आहे.",Sadness
व्यावसायिक त्यांचा योग्य वाटा भरणं टाळण्यासाठी करचुकवेगिरीचा ज्या पद्धतीनं गैरफायदा घेतात ते दुर्दैवी आहे.,Disgust
"""मी गजबजलेल्या रस्त्यांपासून लांब असलेले घर शोधत आहे. गोंगाट मला अगदी अस्वस्थ करतो"".",Fear
लहान असताना थिएटरमध्ये सत्तर मि.मी. पडद्यावर माझे आवडते चित्रपट बघायची वाट बघत असायचो मी.,Happiness
या वायरलेस इंटरनेट जोडणीचा वेग बघून मी भारावून गेलो आहे.,Surprise
गेल्या तिमाहीत मी गुंतवलेल्या समभागांची किंमत एकदम खाली गेल्याने मी निराश झालो होतो.,Sadness
जेव्हा मी पहाटे साडेचार वाजता उठतो तेव्हा मला शांती मिळते आणि त्यामुळे मला दिवसभर सुखद वाटतं.,Happiness
सार्वजनिक शिक्षणाप्रती सरकारचं दुर्लक्ष हे चीड आणणारं आहे.,Anger
"माझ्यासाठी सिनेमाची तिकिटं खरेदी करण्यासाठी तुझ्यावर अवलंबून राहणं व्यर्थ आहे, त्यामुळे मी एकटीच जाणार आहे या सिनेमाला.",Disgust
तालिबानी लोकांनी तेथील महिलांना काम करण्यापासून रोखल्यावर मला त्या लोकांबद्दल प्रचंड चीड आली.,Anger
तुमचा ओ.टी.पी. नका शेअर करू त्याच्याशी. तो पैसे चोरू शकतो तुमचे.,Fear
बढती आणि वरच्या आयोगाचे लाभ मिळाल्यावर मी अगदी हवेत तरंगत होतो.,Happiness
बिहारमध्ये होणाऱ्या परीक्षांसाठी अधिकारी म्हणून काम करण्याबाबत मी चिंतातूर आहे. विद्यार्थ्यांचा काही भरवसा देता येत नाही असं सांगण्यात आलंय मला.,Fear
"सी.इ.ओ. म्हणाला, मी त्यावर इतके पैसे खर्च केल्यावरही हा निर्णायक सौदा माझ्या प्रमुख प्रतिस्पर्ध्याला घालवल्यानंतर मी सेल्स टीमला का ठेवेन?",Anger
लग्नाच्या मिरवणुकीच्या तालावर दालनातून उतरून येताना वधू तेजस्वी दिसत होती.,Happiness
"तिला मानसिक आजार आहे काहीतरी, ज्यामुळे माझ्या अख्ख्या शर्टवर लाळ गळत होती तिची.",Disgust
कोण लागून गेलास तू मला माझीच झाडे गच्चीवरून काढायला सांगणारा? खड्ड्यात जा!,Anger
नवीन ग्राहकाबद्दलच्या माझ्या सूचनांना तुम्ही हलक्यात घेतले याचा मला राग आलाय.,Anger
कमाल! आजपर्यंत माहितीच नव्हतं मला की फक्त अर्ध्या तासात विमानतळावरून घरी पोहोचू शकतो मी माझ्या.,Surprise
सकारात्मक बातम्या आणि कामगिरीवर भर देणाऱ्या 'बेटर इंडिया' सारख्या काही संकेतस्थळांवरील लेख वाचल्यानंतर मला जगाच्या शिखरावर आल्यासारखे वाटते. व्यक्ती एक,Happiness
राजकारणी लोक व्यवहार ज्ञानावर आधारित उपाय शोधण्यापेक्षा क्षुल्लक पक्षपाती कलहाला प्राधान्य देतात हे पाहणं निराशाजनक आहे.,Anger
माझा प्रत्येक वाढदिवस मी मोठी होत असल्याची जाणीव करून देतो मला.,Sadness
मला माझ्या रेल्वे तिकिट बुकिंगच्या निकालाबद्दल चिंता वाटतेय कारण ते अजूनही प्रतीक्षा यादीत आहे.,Fear
भारतीय महिला क्रिकेट संघाच्या कर्णधाराने केलेल्या नखऱ्यांनी माझे तोंड कडवट झाले.,Disgust
"मर्फ चॅलेंज कोणी पूर्ण करेल अशी अपेक्षाच नव्हती मला, पण एका व्यक्तीनं सगळ्या प्रतिकूल परिस्थितीला झुगारत ते वेळेपेक्षा आधीच संपवलं.",Surprise
फरशांमुळे जुने न्हाणीघर किती सुंदरपणे एका ताज्यातवान्या आणि मोहक जागेत रूपांतरित झाले आहे हे बघून मला खरोखर आनंद झाला आहे.,Happiness
अपयशी ठरलेल्या प्रकल्पातून नेतृत्वाने जबाबदारी झटकलीये आणि मदतीसाठी पुढे येत नाहीये यावरून खिल्ली उडवली जातेय माझी.,Disgust
आम्ही काळजीपूर्वक लावलेल्या बिया आम्ही विचार केला होता त्याप्रमाणे वाढल्या नाहीत हे निराशाजनक आहे.,Sadness
अत्युत्तम! म्हणजेच या वर्षाच्या अखेरीपर्यंत कदाचित आपण एक कोटी इयरफोन विकू शकू!,Surprise
"संसाधनांची नासाडी आणि अंतराळ संशोधनामुळे पर्यावरणाला हानी पोहोचण्याची शक्यता, याचा तिटकारा आहे मला.",Disgust
खेड्यापाड्यातल्या गरीब लोकांची फसवणूक करून श्रीमंत सावकार आणखीच श्रीमंत झाले.,Disgust
टॅक्स रिटर्नमध्ये चूक केल्यानं होणारे संभाव्य परिणाम माहीतच नव्हते मला.,Fear
दोन हजार पंधराच्या चेन्नईच्या वादळात विजेच्या तारा तुटू नयेत यासाठी मी श्वास रोखून धरला होता.,Fear
भाजी विक्रेत्याने एका तासाच्या आत सगळा भाजीपाला विकून टाकला तेव्हा तो आश्चर्याने थक्कच झाला.,Surprise
"प्रत्येक वेळी जेव्हा मी चानी पाहतो, तेव्हा त्या कुडतरणाऱ्या प्राण्याकडे पाहून मला राग येतो.",Disgust
सोशल मीडियाचा इंफ्लूएन्सर असलेल्या एका रहस्यमय खरेदीदाराकडून जेव्हा आम्हाला सकारात्मक प्रतिसाद मिळाला तेव्हा आम्ही आनंदाने हवेत तरंगत होतो.,Happiness
औषधे वेळेवर पोहोचवल्याबद्दल मनापासून धन्यवाद. अगदी देवासारखे आलात तुम्ही.,Happiness
"खूप खूप धन्यवाद, डॉक्टर! फारच बरं वाटतंय मला आता. तुमची मदत खूप महत्त्वाची आहे माझ्यासाठी.",Happiness
त्यांच्या रस्त्यातला कचऱ्याचा ढीग बघून पर्यटक पटकन बाजूला सरकले आणि त्यांचं नाक आणि तोंड झाकून घेतलं त्यांनी.,Disgust
ऑनलाइन क्राउडफंडिंगच्या मोहिमा त्यांच्या निधीच्या उद्दिष्टांपर्यंत जितक्या लगेचच पोहोचू शकतात ते आश्चर्यकारक आहे.,Surprise
फक्त सकारात्मक बातम्या आणि लोकांची कामगिरी प्रकाशित करणारी संकेतस्थळं आहेत का? असं काही आहे हे मला माहित नव्हतं.,Surprise
"दूध नासलं आहे, त्यामुळे मला चहा घेता येत नाही आणि त्यामुळे मी निरुत्साही झालो आहे.",Sadness
खरेदीदारांना दुकानाच्या रेफ्रिजरेटरमधल्या वस्तूंना घाण वास येत असल्याचे आणि ते बेकार दिसत असल्याचे आढळले.,Disgust
टायटॅनिककडे जाण्यासाठी डुबकी मारताना तो तरुण खूप घाबरला होता.,Fear
तिथे त्या मुलांशी बोलत होतो मी पण त्यांच्या तोंडाचा वास अति भयंकर होता. आत्ताच कांदे खाऊन आलेत की काय असं वाटत होतं.,Disgust
माफ करा पण आमच्याकडे पाण्याच्या फिल्टरचे स्पेअरपार्ट अजून आलेले नाहीत. सेवा प्रदाता.,Sadness
फुलाच्या कुंडीवर सर्वत्र किडे रेंगाळताना पाहणे एक किळसवाणे दृश्य होते.,Disgust
"मी कसून अभ्यास केला, पण परीक्षेत पुरेसे गुण नाहीच मिळवू शकलो मी.",Sadness
मी खूप पैसा खर्च केलाय इथं. तुम्ही मदत करणार नसाल तर मी माझ्या मित्रांना त्यांच्या शूजसाठी इतरत्र जायला सांगेन.,Anger
आर्थिक व्यवस्थापन आणि करांची तयारी करण्यावरच्या चर्चेनं हवेत एक कुबटपणा पसरला.,Disgust
वा! श्याम इतका वेगवान धावपटू आहे हे कोणाला माहीत होतं?,Surprise
केवढा खडतर प्रवास! इतका छोटा स्टार्टअप बाजारपेठेतला इतका मोठा खेळाडू बनेल असं ध्यानीमनी पण आलं नसतं माझ्या.,Surprise
मायक्रोवेव्ह पेट घेईल की काय अशी भीती वाटतेय मला. प्लीज बंदच करून टाक तो.,Fear
मदत मागताना कोणालाही असे असभ्य वर्तन सहन करायला लागू नये आणि तिरस्कार वाटू नये. कर्मचार्याच्या तिरस्करणीय आणि असभ्य वर्तनाबद्दल मी मनापासून माफी मागतो.,Disgust
प्रकल्पात गोंधळ घालण्यापूर्वी तुम्ही तुमच्या शंका मला विचारण्यासाठी वेळ काढला नाही याबद्दल मी नाराज आहे.,Anger
ग्राहक खूप नाराज झाले आणि त्यांनी सफाई कर्मचार्यांबद्दल नकारात्मक प्रतिक्रिया दिली तेव्हा मला त्याचा फटका बसला.,Anger
माझ्या वितरणात एक जादाचे वर्तमानपत्र जोडले तर ते फारच मस्त होईल! माझे कुटुंबीय मला भेटायला येतायत आणि प्रत्येकाला त्यांच्या स्वतःच्या गतीने बातम्या वाचायला आवडतात.,Happiness
संपलेल्या वॉरंटीबद्दल ग्राहकाची तक्रार हाताळण्याबद्दल मला अस्वस्थता वाटत आहे.,Fear
"आपल्या न्यायालयांनी खटले निकाली काढण्यासाठी वर्षानुवर्षं लावावी, यामुळे माझा खरोखरच राग राग होतो.",Anger
फक्त वर्षाच्या अखेरीला अभ्यास करायचं ठरवलं मी आणि आता निकालांमुळे पार गाळात गेलोय.,Sadness
मला वाटतं सेकंड हँड कार खरेदी करण्याचा माझा निर्णय अगदी योग्य होता.,Happiness
"मला राहण्यासाठी एक अप्रतिम हॉटेल सापडले आहे, जे प्रेक्षणीय स्थळांच्या जवळ आहे आणि त्याचे दर खूप चांगले आहेत.",Happiness
फुलं पायदळी तुडवू नका! तुम्ही असं केलंत तर मी विकू शकणार नाही ती!,Anger
मी स्थानिक आदिवासींसोबत माझ्या नाचाच्या पावलांचा सराव केला आणि मला तो नाच आवडतोय हा शोध लागला.,Happiness
खूप छान! तू चित्र इतके चांगले रंगवू शकतोस हे माहितीच नव्हतं मला!,Surprise
"भारताच्या वेगवेगळ्या भागात ज्यामुळे लोकांना त्रास होतो आहे अशा गोष्टी ज्याप्रकारे सुरू आहेत, त्यामुळे मी असमाधानी होतो.",Sadness
उशीर करायच्या धोनीच्या युक्त्या संताप आणणाऱ्या होत्या.,Disgust
मी त्याला विचारलं तेव्हा रेल्वे आरक्षणाच्या लिपिकांनी मला बस आरक्षण काऊंटरकडे जाण्यासाठी नीट सूचना दिल्यावर मला आनंद झाला.,Happiness
"ई.बी. कामगारांशी वाद झाला आमचा, कारण आमची समस्या सोडवण्यासाठी भरपूरच पैसे मागत होते ते.",Anger
आपल्या संघाला खेळावर वर्चस्व गाजवताना बघून इसाबेलचा चेहरा आनंदानं चमकला.,Happiness
दररोज सकाळी बेकरीत भाजल्या जात असलेल्या ताज्या ब्रेडचा दरवळणारा सुवास मला फार आवडतो.,Happiness
ग्रामस्थांना त्यांच्या मोबाईलवरून त्यांच्या मालाचे पैसे मिळाल्याने त्यांना अत्यानंद झाला.,Happiness
तुझ्या गाण्याच्या आणि नाचाच्या शिक्षणाबद्दल तू गंभीर असशील तर या वर्गाला प्राधान्य दिलं पाहिजेस तू.,Anger
मी खरंच दोन आठवड्यांत पुन्हा चालू शकेन?,Surprise
"श्रीलंकेच्या स्थानिक पाककृतींमधलं स्वादाचं संयोजन हा एक प्रसन्न साक्षात्कार आहे, जो मला अपेक्षितच नव्हता.",Surprise
जड वजनं उचलायची खूप भीती वाटते मला.  मला लागलं बिगलं तर?,Fear
जेव्हा मी सुरक्षारक्षकाला टीप दिली आणि त्याने ती विनम्रपणे स्वीकारली तेव्हा मला अतिशय शांत वाटलं.,Happiness
"आमच्या कुरिअर डिलिव्हरी कर्मचारी सदस्याने आमच्या ट्रॅकिंग सिस्टीममध्ये नोंद केली की तो पत्र देण्यासाठी तुमच्या घरी तीनदा आला होता, पण तुम्ही घरी नव्हता.",Surprise
मला सर्वात जास्त गरज असलेल्या वस्तूंचा साठा तुमच्या दुकानात नेहमीच संपलेला असतो आणि त्यामुळे माझी चिडचिड होते.,Anger
मी ज्या जंगलात होतो त्या जंगलाच्या खूप आत एक असामान्य ओरडण्याचा आवाज ऐकून मी थरथरलो.,Fear
"अगं सुधा, नवा हेअरकट की काय! मी ओळखलंच नाही की तुला!",Surprise
हा वर्ग आहे की मच्छी बाजार? आता बाकावर उभे राहा सगळ्यांनी!,Anger
शहराच्या मध्यभागी असलेल्या दुकानातील विक्रीची संख्या कमी होताना पाहणं निराश करणारं आहे.,Sadness
या रसायनशास्त्र प्रयोगशाळेतील वास सहन होत नाही.,Disgust
"बाबा, मी कल्पनाच करू शकत नाही की तुम्ही मोबाईल फोनशिवाय कसे काय मोठे झालात?",Surprise
आता पटावरील खेळांमध्ये ए.आय. माणसाला हरवू शकतो हे बघून किती बरं वाटतंय.,Happiness
मी एवढं सगळं तुम्हाला सांगितल्यानंतरही तुम्हाला खरंच वाटतंय का तुम्हाला नवीन सिलिंडर लवकर मिळेल म्हणून?,Surprise
आपल्या करिअरबद्दल आणि वैयक्तिक अनुभवांबद्दल फारसं काहीही न सांगणारी ख्यातनाम व्यक्ती असणं त्रासदायक आहे.,Anger
ही कर भरायची प्रक्रिया इतकी किचकट आहे की डोकं सटकायला लागलंय माझं!,Anger
दिसताना तर असं दिसतंय की सी.ई.ओ.च लफंगा होता आणि बक्कळ पैसे घेऊन फरार झालाय तो.,Anger
मला खूप आनंद आहे की या बेकरकडून मागवलेला केक घेण्यासाठी वीस किलोमीटरचा प्रवास करण्याऐवजी मला तो घरपोच मिळेल.,Happiness
मला आश्चर्य वाटतंय की या भाड्याच्या घरातून डोंगर दिसतात. हे चित्तथरारक आहे!,Surprise
आमच्या शेतांकडे झालेले दुर्लक्ष आणि त्यांची दुरावस्था पाहून मी त्रस्त झालो आहे. असे वाटत होते की जणू युगानयुगे त्यांची सफाई करण्याची कोणी तसदी घेतलीच नाही.,Anger
"तिच्या कामाची नैतिकता आणि समर्पण याने गेल्या काही वर्षांत मला खरोखरच आश्चर्यचकित केलं होतं, ती सोडून जाण्याचा विचार करतेय  यावर विश्वास ठेवणं कठीण आहे.",Surprise
आमची मैत्री झालीये आणि रात्री जेवायला भेटणार आहोत आम्ही.,Happiness
कित्येक भारतीयांचे प्राण गेले आणि कशासाठी गेले ते?,Sadness
हे इंटरनेट कनेक्शन किती धीमं आहे यावर तुझा विश्वास बसतोय का? माझं डोकंच खराब होतंय यानं!,Anger
"""मी थोडा निराश होतो आहे कारण मला खरोखरच काही काम ऑनलाइन पूर्ण करण्याची गरज आहे, आणि वाय फाय नसल्यामुळे मी खूप काळजीत पडलो आहे"".",Fear
इव्हेंटचा व्यवस्थापक इव्हेंटच्या सुरक्षिततेला प्राधान्य देतो आणि त्याच्याकडे जोखमीच्या व्यवस्थापनाची संपूर्ण योजना आहे हे ऐकून मला खरोखरच दिलासा मिळाला आहे.,Happiness
"मला अगदी मनापासून हवं होतं हे जॅकेट, पण माझ्या मापाचं कुठलंच जॅकेट नाहीये असं म्हणाला तो विक्रेता मला.",Sadness
आत्तापर्यंत माझ्या बघण्यातली सगळ्यात बेकार खानावळ आहे ही. कायम फार वेळ थांबावे लागते आणि एवढं करून जेवण मात्र कायमच गारढोण.,Anger
आजकाल मी घराच्या दुरुस्तीवर केवढा खर्च करतोय हे बघणं खरोखरच त्रासदायक आहे.,Sadness
मला मदत कर म्हणून मी सांगितले होते तुला! तुझ्यामुळेच हारलो मी गेम!,Anger
