text,label
"ഞാൻ അവിടെ ഇല്ലാത്തപ്പോ ഒരു മരം എന്‍റെ സൈക്കിളിലേക്കു  വീണു. എനിക്കാണെങ്കി, ഇപ്പോ വീട്ടിലേക്ക് തിരിച്ചും പോണം .",Sadness
ബേക്കറി മെനുവിൽ ഞാൻ തിരയുന്ന ബ്രെഡ് ഫ്ലേവർ കാണാത്തപ്പോൾ എനിക്ക് വിഷമമായി .,Sadness
എന്‍റെ ഈ വയറുവേദന സെമസ്റ്ററിനെ തടസ്സപ്പെടുത്തിയേക്കാം!,Fear
ബാങ്ക് അക്കൗണ്ട് സുഗമമായി ഓപ്പൺ ചെയ്യാൻ  എന്‍റെ മാതാപിതാക്കളെ സഹായിക്കാൻ ബാങ്ക് ജീവനക്കാരൻ വീട്ടിലെത്തിയപ്പോൾ ഞാൻ അത്ഭുതപ്പെട്ടു.,Surprise
നിങ്ങളുടെ ഡെലിവറി ബോയ് ചെയ്ത തെറ്റിന് ഞാനാണോ കഷ്ടപ്പെടേണ്ടി വരുന്നേ?,Anger
"ഒരു ബിസിനസ്സ് ഉടമ എന്ന നിലയിൽ, ടാക്സ് അധികാരികളിൽ നിന്നുള്ള ഒരു അപ്രതീക്ഷിത ഓഡിറ്റ്  എന്നെ  വല്ലാതെ പേടിപ്പെടുത്തുന്നു .",Fear
"ഫ്രിഡ്ജിന്‍റെ ആയുസ്സ് എത്രകാലം ഉണ്ടാകുമെന്നു അറിയില്ല, അത്  എപ്പോഴും ഇങ്ങനെ  മുഴങ്ങിക്കൊണ്ടിരിക്കുന്നത് കേൾക്കുന്നത് മഹാകഷ്ടമാണ്.",Sadness
ഒരേ ഡെലിവറിക്ക് രണ്ടുതവണ പൈസ കൊടുക്കേണ്ടി വന്നപ്പോ ഞാൻ ഞെട്ടി.,Surprise
എൻറോൺ നേതൃത്വം അവരുടെ പരാജയങ്ങളുടെ ഉത്തരവാദിത്തം ഏറ്റെടുക്കാൻ വിസമ്മതിച്ചതിൽ എനിക്ക് നിരാശ തോന്നി .,Disgust
മീറ്റിംഗിൽ ഇരിക്കുമ്പോൾ മര്യാദ കാണിക്കണം; മറ്റുള്ളവർ സംസാരിക്കുമ്പോൾ ഇടയിൽ കയറി സംസാരിക്കാൻ നിൽക്കരുത്.,Anger
"നഗരം മൊത്തം വെള്ളത്തിലാണ്, എന്നാല്‍ മേയറും കോര്‍പ്പറേഷനിലെ ഉന്നത ഉദ്യോഗസ്ഥരും വിദേശ പര്യടനത്തിലാണ്, ഇവരെയൊക്കെ തെരഞ്ഞെടുത്ത നമ്മളെ പറഞ്ഞാല്‍ മതിയല്ലോ",Disgust
ലാബ് പരീക്ഷണത്തിനിടയിൽ ഒരു തെറ്റ് വരുമോയെന്നു ആലോചിച്ച് എനിക്ക് പേടി തോന്നുന്നു.,Fear
കൂടുതൽ ഗുളികകൾ സ്റ്റോക്കിലില്ലെന്ന് അവർ പറഞ്ഞു. നമ്മക്ക് രണ്ട് ദിവസം കൂടി കാത്തിരിക്കേണ്ടി വരും .,Sadness
റൂം സർവീസിനായുള്ള എന്‍റെ റിക്വസ്റ്റ്  ശരിയായി നടന്നിട്ടുണ്ടോ എന്നതിനെക്കുറിച്ച് എനിക്ക് നല്ല ആശങ്കയുണ്ട് . ഞാനിപ്പോൾ ഹോട്ടലിൽ വന്നിട്ട് എട്ട്  മണിക്കൂർ ആയി.,Fear
അതെ! പുസ്തകത്തിനായുള്ള എന്‍റെ മുൻകൂർ ഓർഡർ ഉറപ്പായി. ഞാൻ കാത്തിരുന്ന ഒരു ബുക്കാണിത്.,Surprise
കശ്മീറിലെ ഗ്രാമപ്രദേശങ്ങളിലെ ഈ ശാന്തത വല്ലാത്തൊരു ഉന്മേഷം ആണ്.,Happiness
നീ ഇങ്ങനെ  ദേഷ്യപ്പെടുന്നത് പതിവല്ലാത്തകൊണ്ട് എനിക്ക് ഒന്നും സംസാരിക്കാൻ പറ്റുന്നില്ല.,Surprise
അമൃത്സറിലെ ഒരു ചെറിയ ഈറ്റിംഗ് ജോയിന്‍റിലെ അമൃത്സരി കുൽച്ച എനിക്ക് നല്ല ഇഷ്ടപ്പെട്ടു. അത് ശരിക്കും  നല്ല സ്വാദ് ആയിരുന്നു.,Happiness
ഫിനാൻഷ്യൽ  മാനേജുമെന്‍റിന്‍റെയും ടാക്സ്  പ്രിപ്പറേഷന്‍റെയും  സങ്കീർണ്ണതകൾ നിർണയിക്കുമ്പോൾ   പ്രശ്നങ്ങൾ എത്രയാ!,Fear
"എന്ത് രസമാ ഗോവയിലെ പ്രാദേശിക സംഗീതവും ആ സ്ഥലവും ഊർജ്ജവുമൊക്കെ, അത് കണ്ട് തന്നെ മനസിലാക്കണം.",Surprise
എന്‍റെ ജീവിതത്തിന്‍റെ എല്ലാ കാര്യങ്ങളും നിയന്ത്രിക്കാൻ എന്‍റെ അച്ഛനമ്മമാർ എപ്പഴും ശ്രമിക്കുന്നതിനോട് എനിക്ക് യോജിക്കാൻ പറ്റുന്നില്ല. അത് നല്ലതല്ല .,Anger
ഡൈവിംഗ് ബോർഡിൽ നിന്ന് താഴേക്ക്  ചാടാൻ നിൽക്കുമ്പോൾ പ്രേമയുടെ കാലുകൾ വിറച്ചു.,Fear
മിക്ക മനുഷ്യരെയും വളരെ മോശമായ രീതിയിൽ കാണിക്കുന്ന  ചില തമിഴ് ടിവി സീരിയലുകൾ എനിക്ക് ഭയങ്കര വെറുപ്പാണ്. .,Disgust
എ.ടി.എം.ൽ നിന്ന് ചേഞ്ച്  കിട്ടിയപ്പോ എനിക്ക് സന്തോഷമായി.,Happiness
"ഉദ്യോഗസ്ഥരോടും, അവരുടെ തീരുമാനങ്ങളോടുമുള്ള  കളിക്കാരുടെ ബഹുമാനക്കുറവേ, പൊറുത്തൂട.",Disgust
ക്ലാസ്സിൽ എടുക്കുന്ന പാഠം മനസ്സിലാകാതെ വരുമ്പോൾ ഒരുതരം ഉത്കണ്ഠയാണ്.,Fear
കോർപ്പറേഷൻ തൊഴിലാളികൾ വൃത്തിയാക്കിയതിന് ശേഷം  അവിടെ മാലിന്യം തള്ളുന്ന ആളുകളോട് എനിക്ക് വെറുപ്പ് തോന്നുന്നു.,Disgust
കോളേജ് കഴിഞ്ഞ് ചില വിദ്യാർത്ഥികൾക്കുള്ള കടബാധ്യതയെ കുറിച്ചറിഞ്ഞ് ഞാൻ ഞെട്ടിപ്പോയി.,Surprise
കാർഗിൽ യുദ്ധത്തിൽ സൈനികർ രാജ്യത്തിനായി ജീവൻ ബലിയർപ്പിക്കുന്ന രംഗം കണ്ടപ്പോൾ എൻ്റെ കണ്ണുനിറഞ്ഞു.,Sadness
ബൈക്ക് വിൽപനക്കാരൻ ക്വാളിറ്റി കുറഞ്ഞ  ബൈക്ക് നല്ലതാണെന്നു പറഞ്ഞ്  വിൽക്കാൻ ശ്രമിച്ചപ്പോൾ എനിക്ക് വല്ലാതെ ദേഷ്യം വന്നു .,Anger
ഇവിടെ ഇരുന്ന് കാപ്പി കുടിച്ചുകൊണ്ട് വിമാനങ്ങൾ പറന്നുയരുന്നത് നോക്കാൻ എന്ത് രസാ.,Happiness
"ഇന്‍കം ടാക്സ് ഓഫീസിന്ന്  എന്ത് ഇമെയിലോ കത്തോ വന്നാലും, അവർ ഇനീം പൈസ ചോദിക്ക്യാണോ കരുതി എന്‍റെ ഹൃദയമിടിപ്പ് കൂടും.",Fear
എങ്ങനെയെങ്കിലും കാശുണ്ടാക്കുകയെന്ന ചിന്തയോടെ നടക്കുന്നവരെ എനിക്ക് പുച്ഛമാണ്.,Disgust
സർക്കാരിലെ അഴിമതിയെക്കുറിച്ച് വായിക്കുമ്പോൾ എനിക്ക് വല്ലാതെ ദേഷ്യം വരും.,Anger
അന്വേഷിക്കാതെ തിളങ്ങുന്ന ഒരു പുതിയ സൈക്കിൾ വാങ്ങാൻ പെട്ടെന്ന് തീരുമാനിച്ച് പിന്നീട് അതിൽ ഖേദിക്കേണ്ടി വരാം.,Fear
വാടകവീട്ടിലെ ലിവിംഗ്റൂം ഇത്ര അടിപൊളിയായിരുക്കും എന്ന് ഞാൻ വിചാരിച്ചില്ല! പറഞ്ഞു ചെയ്യിച്ചപോലെ!,Surprise
ഓ ഇല്ല... പോകല്ലേ. ദയവായി  ഇവിടെ താമസിക്കൂ.,Fear
വേറൊരു കടയുടെ തൊട്ട അടുത്തുതന്നെ നമ്മുടെ കട തുറക്കുന്നത് അത്ര നല്ല ബുദ്ധിയാണോ? നമ്മുടെ കച്ചവടത്തെ ഒക്കെ അത് ബാധിക്കില്ലേ?,Fear
എന്‍റെ മോഡുലാർ കിച്ചണു വേണ്ടി  ആശാരി ഡിസൈന്‍ ചെയ്ത ഓപ്ഷനുകളിൽ എനിക്ക് ഭയങ്കര ത്രില്‍ ആയിരുന്നു. അവ എനിക്ക് പെര്‍ഫക്റ്റ് ആണ്!,Happiness
പുതിയ ടാക്സ് റൂള്‍സ് മിഡില്‍ ക്ലാസിന് ഇത്ര ഗുണം ചെയ്യുമെന്ന് ഞാൻ ഒട്ടും പ്രതീക്ഷിച്ചില്ല.,Surprise
"മരപ്പണിക്കാരന്‍റെ മോഡുലാർ കിച്ചൺ ഇൻസ്റ്റാളേഷനിലെ കരകൗശല വൈദഗ്ധ്യവും, അതീവ ശ്രദ്ധയും ശരിക്കും ആകർഷകമായിരുന്നു.",Happiness
"ഒരു അക്കൗണ്ടന്റ് എന്ന നിലയിൽ, സാമ്പത്തിക രേഖകളുടെ അഭാവവും ടാക്സ് ഫയലിംഗിനെ ബാധിക്കുന്ന ബിസിനസുകളുടെ ക്രമമില്ലാത്ത ബുക്ക് കീപ്പിംഗും എന്നെ ആലോസരപ്പെടുത്തുന്നു.",Disgust
ഇന്നലെ നിങ്ങൾ എന്നോട് സീരിയസായി സംസാരിച്ചപ്പോ കേക്കാത്തതില്‍ എനിക്ക് സങ്കടമുണ്ട്.,Sadness
പ്രദർശനത്തിനു വച്ചിരിക്കുന്ന ഈ വസ്തുക്കളൊക്കെ എത്ര ആകർഷകമാണ്!,Surprise
ഞാൻ ബേക്കറിയുടെ പുറകിൽ നടന്നപ്പോൾ അവിടെ വേസ്റ്റ് കുമിഞ്ഞുകൂടിയതിനാൽ അവിടം മൊത്തം എന്തൊരു  നാറ്റമായിരുന്നു.,Disgust
എന്തുകൊണ്ടാണ് ആ നടൻ അവാർഡിനായി നോമിനേറ്റ് ചെയ്യപ്പെടുന്നതെന്ന്  എനിക്ക് മനസ്സിലാകുന്നില്ല. അയാൾ തീരെ പോരാ.,Disgust
എൻ്റെ ഒരു സുഹൃത്ത് ഉണ്ട്. ഒരു പരിചയവും ഇല്ലാത്ത ആൾക്കാരുമായി അവൻ കൂൾ ആയിട്ട് കൂട്ടുകൂടുന്നത് കണ്ടാൽ അത്ഭുതം തോന്നും.,Surprise
കഴിഞ്ഞ തവണ  ക്ലീനിംഗ് സമയത്ത് മിസ് ആയ സ്ഥലങ്ങളെക്കുറിച്ച് ക്ലയന്‍റില്‍ നിന്ന് ചില നെഗറ്റീവ് ഫീഡ്‌ബാക്ക് എനിക്ക് കിട്ടിയിട്ടുണ്ട്. അവരെ   തൃപ്തിപ്പെടുത്താനും   ഞങ്ങളുടെ പ്രൊഫഷണൽ  റപ്യുട്ടേഷൻ നിലനിർത്താനും ഇത് പരിഹരിച്ചെ തീരൂ .,Fear
ഒരു ക്ലയന്റിൻ്റെ ഉപഭോക്താക്കൾക്ക് ലേറ്റ് ആയിട്ടാണ് സാധനങ്ങൾ എത്തിച്ചുകൊടുത്തത്; ആ ക്ലയന്റ് ഇനി എന്തൊക്കെ പറയുമോ ആവോ.,Fear
അത് കേൾക്കുമ്പോൾ എനിക്ക് സങ്കടം തോന്നുന്നു. നിങ്ങൾക്ക് എന്തുകൊണ്ടാണ് അതൃപ്തി എന്ന് ദയവായി വിശദീകരിക്കാമോ?,Sadness
"ഈ സ്വർണ്ണ ചെയിന്‍ ചതിയാണ്, എന്നിട്ടും ആധികാരികമെന്നെങ്ങനെ പറയും? ഞാൻ വ്യാജമായ  ആഭരണങ്ങൾക്കു വേണ്ടിയല്ല  ഇവിടെ വന്നത് !",Anger
പുതിയ ക്‌ളൈന്‍റിനെക്കുറിച്ചുള്ള എന്‍റെ വാർണിങ്സ് എല്ലാം  നീ  നിസ്സാരമായി എടുത്തു.,Anger
"ഞാൻ എന്‍റെ അക്കൗണ്ട് നോക്കി , അതിൽ ആരോ അനധികൃതായിട്ട് പണം  പിൻവലിച്ചിട്ടുണ്ട്. എന്താ സംഭവിക്കുന്നേ? എന്‍റെ പണം സേഫ് ആണോ?",Fear
ഹംപിയിലെ സ്മാരകങ്ങളുടെ വാസ്തുവിദ്യാ വിശദാംശങ്ങൾ സങ്കീർണ്ണവും വിസ്മയകരവുമാണ്.,Happiness
"ഹലോ മാഡം, എന്‍റെ പേര് ഖാൻ, നിങ്ങൾക്ക് വേണ്ട  സഹായം ചെയ്യാൻ എനിക്ക് സന്തോഷമുണ്ട്.",Happiness
മാറ്റുന്നതിനുപകരം നന്നാക്കാനുള്ള മെക്കാനിക്കിന്‍റെ സമീപനത്തിൽ എനിക്ക് നല്ല  മതിപ്പുണ്ട്. അത് നന്നായി .,Happiness
കേടുവന്ന ഒരു ബൾബ്  തന്നതിന് ഞാൻ കടയുടമയോട് ശരിക്കും ചൂടായി.,Anger
ചില വിദ്യാർത്ഥികൾ അധ്യാപകരെ കളിയാക്കിക്കൊണ്ട് അവരെ അവഹേളിക്കുന്ന രീതി വെറും അരോചകമാണ്.,Disgust
"വൗ, അത് അതിശയകരമായി തോന്നുന്നു! ഇത് പരീക്ഷിക്കാതിരിക്കാനാവില്ല.",Surprise
നിരവധി പുതിയ സ്റ്റാർട്ടപ്പുകൾ മാനസികാരോഗ്യത്തിൽ ശ്രദ്ധ കേന്ദ്രീകരിക്കുന്നുണ്ട് ! ഈ മേഖലയിൽ നമ്മുടെ ഇന്ത്യ ഇത്ര വേഗം  പുരോഗമിക്കുന്ന് ഞാൻ ഒരിക്കലും വിചാരിച്ചിരുന്നില്ല.,Surprise
ഒന്നിലധികം ജോലികളിൽ ഒരേസമയം പരാജയപ്പെടാനുള്ള കഴിവാണ് മൾട്ടി ടാസ്കിംഗ് എന്ന് പറഞ്ഞുകൊണ്ട്  എന്‍റെ ഫ്രണ്ട് എന്നെ ചിരിപ്പിച്ചു.,Happiness
ബ്രസ്സൽസിലെ സ്ട്രീറ്റ് ആർട്ട് കാണുമ്പോൾ മനസ്സൊന്ന് കുളിർക്കും.,Happiness
തുടർച്ചയായി അഞ്ച്  വർഷം പ്രമോഷൻ തരാതെ കഴിഞ്ഞ വർഷവും  ലീഡർഷിപ്പ്  എന്നെ അവഗണിച്ചപ്പോ എനിക്ക് ദേഷ്യം സഹിക്കാൻ പറ്റിയില്ല.,Anger
"ഇത്രയ്ക്കും ശബ്ദമുണ്ടാക്കരുതെന്ന് ഞാൻ അവരോട് പറഞ്ഞതാ, പക്ഷേ അവർ ഒരിക്കലും കേൾക്കില്ല.",Sadness
ഈ വോയ്സ് റെക്കഗ്നിഷൻ സോഫ്റ്റ്വെയർ എത്ര കൃത്യതയോടെയാണ് ശബ്ദം തിരിച്ചറിയുന്നത്. ടെക്നോളജിയുടെ ഒരു പോക്കേ!,Surprise
പോസിറ്റീവ് ആയ കാഴ്ചപ്പാടിലേക്ക് മാറാൻ നിങ്ങൾ ചിന്തിക്കുന്നത് ഒരു നല്ല തുടക്കമാണ്. പകുതി യുദ്ധം   ജയിച്ചു.,Happiness
എന്‍റെ സന്തോഷവാനായ അമ്മാവനെ ദിവസത്തിലെ ഏത് സമയത്തും വീട്ടിലേക്ക് സ്വാഗതം ചെയ്യുന്നതിൽ ഞാൻ സന്തുഷ്ടനാണ്.,Happiness
രാവിലെ കഠിനമായ വ്യായാമം ചെയ്തുകഴിഞ്ഞാല്‍ ഞാന്‍ സംതൃപ്തനായി. ദിവസം മുഴുവൻ നല്ല ഉന്മേഷം .,Happiness
"കുറച്ച് നല്ല ഡ്രസ്സ് കഴുകാനുണ്ടായിരുന്നു, പക്ഷേ എന്‍റെ ഹോട്ടൽ അലക്കുന്ന കാര്യം ഒന്നും പറയുന്നില്ല, ഇനി എന്ത് ചെയ്യും?",Sadness
ടാക്സ്  ഫയലിംഗ് ഇത്രയും കുഴപ്പത്തിലാകുമെന്ന് ഞങ്ങൾ വിചാരിച്ചിരുന്നില്ല!,Disgust
വളരെ ചരിത്രപ്രാധാന്യമുള്ള ഈ സ്ഥലമൊക്കെ നല്ലതുപോലെ സംരക്ഷിക്കാതെ തകർന്ന് കിടക്കുന്ന കാഴ്ച മനസ്സ് വേദനിപ്പിക്കുന്നതാണ്.,Sadness
മൊബൈൽ പേയ്മെന്‍റുകളൊക്കെ ഇപ്പോൾ നല്ല സ്പീഡിലാണല്ലോ! കൂള്‍!,Surprise
"ഞാൻ കുട്ടിയായിരുന്നപ്പോൾ നിങ്ങൾ ചെയ്തതോ ചെയ്യാത്തതോ ഒന്നും ഇനി പ്രശ്നമല്ല, അച്ഛാ. കുറച്ച് ആത്മാഭിമാനത്തോടെ ഇരിക്കൂ !",Disgust
ഞാൻ പി.എച്ച്.ഡി. പ്രോഗ്രാമിലേക്കു യോഗ്യത നേടിയെന്നുള്ള  വാർത്ത എനിക്ക് പ്രത്യേക ഊർജ്ജം തന്നു.,Happiness
തെറ്റായ ഐറ്റം  വിതരണം ചെയ്തതുകൊണ്ട് പാക്കേജ് തിരികെ നൽകേണ്ടിവരുന്നത് ശരിക്കും നിരാശാജനകമാണ്.,Sadness
ഈ സമൃദ്ധമായ വിളവെടുപ്പിൽ  നമ്മുടെ    കഠിനാധ്വാനം കാണുമ്പോ  എത്ര പ്രതിഫലം  കിട്ടുമെന്നു എനിക്ക് അറിയില്ലായിരുന്നു.,Surprise
ബിൽഡർമാരെ ജലസ്രോതസ്സുകൾ കയ്യേറാൻ അനുവദിച്ചുകൊണ്ട് പരിസ്ഥിതി സംരക്ഷണത്തെ രാഷ്ട്രീയക്കാരൻ അവഗണിക്കുന്നത് അക്രമമാണ്.,Anger
വിശാലമായ ഈ  ലോകത്ത് വീട്ടിൽ ഒറ്റയ്ക്കിരിക്കുമ്പോൾ വല്ലാത്ത ഏകാന്തത അനുഭവപ്പെടുന്നു.,Sadness
"എന്‍റെ ശമ്പളം കൂട്ടാൻ ഞാൻ എച്ച്.ആർ. മാനേജറോട് പറഞ്ഞതാ, പക്ഷെ  അവർ  സമ്മതിച്ചില്ല.",Sadness
"ഈ ഒന്നിനും കൊള്ളാത്ത സാധനങ്ങൾ വിറ്റുതീർക്കാൻ പറഞ്ഞാൽ എങ്ങനെയാ? അവർക്കെങ്ങനെ പറഞ്ഞാൽ മതി, വിൽക്കുന്നത് നമ്മളല്ലേ!",Disgust
"മുൻകൂട്ടി തുറന്ന ഒരു പാക്കേജ് ലഭിക്കുമോ എന്ന് എനിക്ക് പേടിയുണ്ട് , കാരണം ഇതിനു  മുമ്പ് അങ്ങനെ ഉണ്ടായിട്ടുണ്ട്  .",Fear
ഈ മ്യൂസിക് ടീച്ചര്‍ക്ക് ഒരു ചുക്കും അറിയില്ല.,Anger
മറ്റുള്ളവരെ വഴിയില്‍ തള്ളിമാറ്റുന്ന ഓട്ടക്കാരെ എനിക്ക് വെറുപ്പാണ്.,Anger
കാസ്റ്റിംഗ് ഡയറക്ടർ സംഘടിപ്പിച്ച സിനിമാ ഓഡിഷന് ഞാൻ വളരെ വൈകിയതിനാൽ എനിക്ക് അഭിനയിക്കാനുള്ള അവസരം നഷ്ടപ്പെടുമോ എന്തോ.,Fear
ഓരോ തവണയും ഓവനിൽ നിന്ന് ബ്രെഡിൻ്റെ മണം കേൾക്കുമ്പോൾ ആ പഴയ കാലമൊക്കെ മനസ്സിൽ തെളിയും.,Happiness
വിശ്വസിക്കാൻ പറ്റുന്നില്ല! ആ സാമ്പത്തിക രേഖകളിൽ  അവന്മാര്‍ മനപ്പൂർവ്വം കൃത്രിമത്വം കാണിച്ചതാ.,Anger
"എന്‍റെയീ കൂട്ടുകാരനോട്‌ സംസാരിക്കാനേ പറ്റില്ല., കാരണം എന്നെ മുഴുവൻ  സംസാരിക്കാൻ  സമ്മതിക്കാതെ അവൻ  കേറി ഓരോന്ന് പറയും.",Anger
ഇത്രയും കാലം ആയിട്ടും സിനിമാ ഹാളുകളിൽ പ്രായമായവരുടെ ആവശ്യങ്ങൾക്ക് ഒരു പരിഗണയും ഇല്ല.,Anger
ഒരു ബാങ്ക് ജീവനക്കാരൻ എന്നോട് പരുഷമായി സംസാരിച്ചപ്പോ എന്‍റെ വർക് ബാങ്ക് ഓഫീസർ ഏറ്റെടുത്തു.,Happiness
"കൗൺസിലിങ്ങിലൂടെ എന്‍റെ സ്‌ട്രെസും, ഉത്കണ്ഠയും മാനേജ് ചെയ്യാനുള്ള ഫലപ്രദമായ വഴികൾ ഞാൻ പഠിക്കുന്നുണ്ടെന്ന് അറിയുമ്പോൾ എനിക്ക് ആശ്വാസം തോന്നുന്നു.",Happiness
"ബാങ്ക് ലോക്കറിനായി നമ്മൾ  പണം നൽകിയിട്ടും, ആ മുറിയിൽ എന്തൊരു നാറ്റവും പൂപ്പലും ഒക്കെയാണ് , എനിക്ക്   അകത്തേക്ക് പോകാനേ തോന്നുന്നില്ല.",Disgust
ആ ബസ് വരുന്നത് കണ്ടപ്പോ എനിക്ക് ആകെ നിരാശയായി . ഇനി ഞാൻ എപ്പോഴ  മടങ്ങി വരാന്ന്‌ അറിയില്ല.,Sadness
നിങ്ങൾ വീണ്ടും പറഞ്ഞ വാക്ക് ലംഘിച്ചത് എനിക്ക് വിശ്വസിക്കാനാവുന്നില്ല.,Anger
വിനോദസഞ്ചാരികൾ ഭീകരമായി  കൊല്ലപ്പെട്ടുവെന്ന നിരവധി റിപ്പോർട്ടുകൾ എന്നെ ഞെട്ടിച്ചതോണ്ട്  ഞാൻ ഈ വിൻ്ററിൽ ഹിൽ സ്റ്റേഷനിലേക്കൊന്നും  ടൂർ പോകാൻ ഉദ്ദേശിക്കുന്നില്ല .,Fear
നിങ്ങൾ എന്താ എപ്പോഴും വൈകുന്നത്? എനിക്ക് ഇപ്പോ ജോലിക്ക് പോകണം! നാളെ നേരത്തെ വന്നില്ലെങ്കിൽ ഞാൻ ഈ മാസം നിങ്ങൾക്ക് പൈസ തരില്ല.,Anger
"ഞങ്ങടെ തെരുവിലുള്ള എല്ലാർക്കും കോവിഡ് ണയൻറ്റീൻ വന്നിട്ടുണ്ട് , അടുത്തന്നെ നമുക്കും അത് വരാൻ സാധ്യതയുണ്ട് .",Fear
തുറന്ന ഓട്ടോയിൽ  വച്ച് മഴ പെയ്തു ഞാൻ നനഞ്ഞപ്പോ എനിക്ക് വിഷമമായി.,Sadness
"ആ സയൻസ് ഫിക്ഷൻ സിനിമയിലെ സ്പെഷ്യൽ ഇഫക്റ്റുകൾ വളരെ മോശവും, കാലഹരണപ്പെട്ടതുമായിരുന്നു.",Disgust
അഞ്ച്  വർഷം മുമ്പത്തെ ഇൻകം ടാക്സ് അടയ്ക്കാൻ ആവശ്യപ്പെട്ടുകൊണ്ട് ഒരു കത്ത് കിട്ടിയപ്പോ  ഞാൻ ആകെ ഞെട്ടിപ്പോയി.,Fear
"സാധാരണ ഓട്ടോകളിൽ നിന്ന് വ്യത്യസ്തമായി, ഷെയർ ഓട്ടോകകൾ  എനിക്ക് ഇഷ്ടമാണ് , കാരണം എനിക്ക്  അതിൽ വിലപേശേണ്ട ആവശ്യം വരില്ല.",Happiness
ചെക്ക്പോസ്റ്റിൽ എന്‍റെ ട്രക്ക് വിട്ടയച്ചതിന് കൈക്കൂലി നൽകാൻ ഞാൻ വിസമ്മതിച്ചതുകൊണ്ട്  എക്സൈസ് ഇൻസ്പെക്ടർക്ക്  എന്നോട് ശത്രുതയായെങ്കില്‍ ആകട്ടെ.,Anger
കർണാടകയിൽ കോൺഗ്രസ് പാർട്ടി വിജയിക്കുമെന്ന് ഞാൻ വിചാരിച്ചിരുന്നില്ല.,Surprise
വൗ ! വളരെ മനോഹരമായ ചിത്രാ ട്ടോ സുന്ദര! നന്നായി ചെയ്തിട്ടുണ്ട് .,Surprise
യു.കെ.യിലെ ക്ഷേത്രങ്ങൾക്ക് പുറത്തു ഹിന്ദുക്കൾക്കെതിരായി നടത്തുന്ന അക്രമാസക്തമായ പ്രതിഷേധങ്ങൾ ഉടൻ അവസാനിപ്പിക്കണം.,Anger
ഞങ്ങളുടെ കമ്പനി   പാപ്പരായതി അടുത്തയാഴ്ച അടച്ചുപൂട്ടുന്നതുകൊണ്ട്  ഞാൻ അകെ ഹൃദയം തകർന്നിരിയ്ക്കാ .,Sadness
കുറെ വർഷങ്ങളായിട്ടുള്ള  എന്‍റെ സഹപ്രവർത്തകൻ സ്ഥാപനം വിടാൻ തീരുമാനിച്ചപ്പോൾ കഴിഞ്ഞ കുറെ  വർഷങ്ങളിൽ  ഒരുമിച്ച് ഉണ്ടായത്  ഓർത്ത്  എനിക്ക് ഒരു നൊസ്റ്റാൾജിയ തോന്നി .,Sadness
ശ്രേയാ ഘോഷാൽ പാടുന്നത് കേൾക്കുമ്പോഴെല്ലാം എൻ്റെ രോമം ഇങ്ങനെ എഴുന്നേറ്റ് നിൽക്കും.,Happiness
"റെസ്റ്റോറന്റിൽ എനിക്ക് ഏറ്റവും പ്രിയപ്പെട്ട വിഭവം തീർന്നു, അത് എന്നെ അസ്വസ്ഥനാക്കി.",Sadness
കേടുവന്ന ഭക്ഷണം നിങ്ങൾക്ക് വിറ്റ കട കൊള്ളാമല്ലോ!,Anger
"വൗ , രണ്ടായിരത്തി ഇരുപതിലെ ഒളിമ്പിക്സിൽ പി.വി. സിന്ധുവിനു  വെങ്കല മെഡൽ കിട്ടി .",Surprise
എന്‍റെ ആരോഗ്യ ഇൻഷുറൻസ് പ്രീമിയങ്ങൾ ഇത്രത്തോളം കൂടിയതായി കാണുന്നത് കഷ്ടം തന്നെയാണ് .,Sadness
ഞങ്ങളുടെ മികച്ച സാങ്കേതിക വിദഗ്ധരെക്കുറിച്ചുള്ള വിവരങ്ങൾ ഒരു എതിരാളിക്ക്  കൈമാറുന്നത് കണ്ടത്തിയതിനെത്തുടർന്ന് ഞാൻ ഒരു ജീവനക്കാരനെ  പുറത്താക്കി.,Anger
"ആരോ ഞങ്ങള്‍ടെ പറമ്പില്‍ ഒരു ചത്ത പട്ടിയെ കൊണ്ടിട്ടിരിക്കുന്നു, നാറ്റം സഹിക്കാന്‍ വയ്യ.",Disgust
ഞങ്ങൾ ജോലീന്ന് ഒരു ബ്രേക്ക് എടുത്ത് ഒരുമിച്ച് ഒരു ഹോളിഡേ പോകുമ്പോൾ  എന്‍റെ ടീമിന് അതൊരു സന്തോഷാണ്.,Happiness
പുതിയ സാമ്പത്തിക നിയന്ത്രണങ്ങൾ ഉപഭോക്തൃ സംരക്ഷണത്തിൽ ഉണ്ടാക്കിക്കൊണ്ടിരിക്കുന്ന മാറ്റങ്ങള്‍ അമ്പരപ്പിക്കുന്നതാണ്.,Surprise
ആളുകളെയും അവരുടെ സ്വകാര്യ വിവരങ്ങളെയും ചൂഷണം ചെയ്യാൻ സൈബർ  ക്രിമിനലുകൾ  ഉപയോഗിക്കുന്ന വൃത്തികെട്ട  തന്ത്രങ്ങളിൽ എനിക്ക് വെറുപ്പ് തോന്നുന്നു.,Disgust
വിദ്യാഭ്യാസച്ചെലവുകൾ അടിക്കടി കൂടുന്നത്  എന്നെ ശരിക്കും വിഷമിപ്പിക്കുന്നു.,Sadness
